cusip,year,ikb,ikn,qb,qn,d75,d76,d77,d78,d79,d80,d81,d82,d83,d84,d85,ikb_1,ikn_1,qb_1,qn_1,cikb,cikn,cqb,cqn,cikb_1,cqb_1,cikb_2
269803,85,.0401341,.0860204,-.450899,-.7185711,0,0,0,0,0,0,0,0,0,0,1,.0741741,.0706269,-.3372479,-.5401999,-.03404,.0153935,-.1136511,-.1783711,.0342328,.4719231,.0243384
276191,75,.0701383,.0668287,-.5194125,-.5878711,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
276191,76,.0699374,.0720842,-.5167167,-.5921388,0,1,0,0,0,0,0,0,0,0,0,.0701383,.0668287,-.5194125,-.5878711,-.0002009,.0052555,.0026958,-.0042677,,,
276191,77,.079678,.0847315,-.4669453,-.5443258,0,0,1,0,0,0,0,0,0,0,0,.0699374,.0720842,-.5167167,-.5921388,.0097406,.0126474,.0497714,.047813,-.0002009,.0026958,
276191,78,.2497869,.2671429,-.6790318,-.7732748,0,0,0,1,0,0,0,0,0,0,0,.079678,.0847315,-.4669453,-.5443258,.1701089,.1824114,-.2120866,-.228949,.0097406,.0497714,-.0002009
276191,79,.232574,.2230435,-.0137683,-.0425648,0,0,0,0,1,0,0,0,0,0,0,.2497869,.2671429,-.6790318,-.7732748,-.0172129,-.0440994,.6652635,.7307099,.1701089,-.2120866,.0097406
276191,80,.2615529,.2592098,-.1355321,-.1814477,0,0,0,0,0,1,0,0,0,0,0,.232574,.2230435,-.0137683,-.0425648,.0289789,.0361663,-.1217638,-.1388829,-.0172129,.6652635,.1701089
276191,81,.2116156,.2193366,-.220802,-.2784422,0,0,0,0,0,0,1,0,0,0,0,.2615529,.2592098,-.1355321,-.1814477,-.0499373,-.0398732,-.0852699,-.0969945,.0289789,-.1217638,-.0172129
276191,82,.1528968,.1640414,-.1891608,-.2408575,0,0,0,0,0,0,0,1,0,0,0,.2116156,.2193366,-.220802,-.2784422,-.0587188,-.0552952,.0316413,.0375847,-.0499373,-.0852699,.0289789
276191,83,.2169259,.2313917,-.0503064,-.0876367,0,0,0,0,0,0,0,0,1,0,0,.1528968,.1640414,-.1891608,-.2408575,.0640291,.0673503,.1388543,.1532209,-.0587188,.0316413,-.0499373
276191,84,.0999478,.1051773,.1112169,.0892422,0,0,0,0,0,0,0,0,0,1,0,.2169259,.2313917,-.0503064,-.0876367,-.1169781,-.1262144,.1615233,.1768788,.0640291,.1388543,-.0587188
276191,85,.127794,.1388968,.2064724,.1895993,0,0,0,0,0,0,0,0,0,0,1,.0999478,.1051773,.1112169,.0892422,.0278462,.0337195,.0952555,.1003571,-.1169781,.1615233,.0640291
277461,75,.1536174,.1874237,4.147933,5.749148,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
277461,76,.1414478,.1484652,6.840701,9.166181,0,1,0,0,0,0,0,0,0,0,0,.1536174,.1874237,4.147933,5.749148,-.0121696,-.0389586,2.692768,3.417033,,,
277461,77,.0864193,.1193536,4.502996,6.015174,0,0,1,0,0,0,0,0,0,0,0,.1414478,.1484652,6.840701,9.166181,-.0550285,-.0291116,-2.337705,-3.151007,-.0121696,2.692768,
277461,78,.1137552,.1153462,1.624938,2.015204,0,0,0,1,0,0,0,0,0,0,0,.0864193,.1193536,4.502996,6.015174,.0273359,-.0040074,-2.878058,-3.999969,-.0550285,-2.337705,-.0121696
277461,79,.1416197,.1410882,1.623579,2.047544,0,0,0,0,1,0,0,0,0,0,0,.1137552,.1153462,1.624938,2.015204,.0278645,.025742,-.0013591,.0323398,.0273359,-2.878058,-.0550285
277461,80,.1737092,.1801898,.5963297,.6628368,0,0,0,0,0,1,0,0,0,0,0,.1416197,.1410882,1.623579,2.047544,.0320895,.0391016,-1.027249,-1.384707,.0278645,-.0013591,.0273359
277461,81,.1824177,.1977324,1.319932,1.674944,0,0,0,0,0,0,1,0,0,0,0,.1737092,.1801898,.5963297,.6628368,.0087085,.0175426,.7236023,1.012107,.0320895,-1.027249,.0278645
277461,82,.1768551,.2106375,1.007595,1.233683,0,0,0,0,0,0,0,1,0,0,0,.1824177,.1977324,1.319932,1.674944,-.0055626,.0129051,-.3123368,-.4412611,.0087085,.7236023,.0320895
277461,83,.0571661,.1269734,1.256358,1.539387,0,0,0,0,0,0,0,0,1,0,0,.1768551,.2106375,1.007595,1.233683,-.119689,-.0836641,.248763,.3057048,-.0055626,-.3123368,.0087085
277461,84,.1156415,.137685,.9076805,1.050902,0,0,0,0,0,0,0,0,0,1,0,.0571661,.1269734,1.256358,1.539387,.0584754,.0107116,-.3486776,-.4884858,-.119689,.248763,-.0055626
277461,85,.1757648,.1966805,.6265364,.6928169,0,0,0,0,0,0,0,0,0,0,1,.1156415,.137685,.9076805,1.050902,.0601233,.0589955,-.2811441,-.3580847,.0584754,-.3486776,-.119689
278058,75,.0322831,.1650632,-.2981941,-1.292196,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
278058,76,.1309865,.13048,-.0782149,-.6174391,0,1,0,0,0,0,0,0,0,0,0,.0322831,.1650632,-.2981941,-1.292196,.0987034,-.0345833,.2199793,.6747572,,,
278058,77,.0961468,.1336036,.2756836,.0315988,0,0,1,0,0,0,0,0,0,0,0,.1309865,.13048,-.0782149,-.6174391,-.0348397,.0031236,.3538985,.6490378,.0987034,.2199793,
278058,78,.3324046,.3791707,-.1170671,-.7390881,0,0,0,1,0,0,0,0,0,0,0,.0961468,.1336036,.2756836,.0315988,.2362578,.2455671,-.3927507,-.7706868,-.0348397,.3538985,.0987034
278058,79,.1129583,.138411,-.2660578,-.934401,0,0,0,0,1,0,0,0,0,0,0,.3324046,.3791707,-.1170671,-.7390881,-.2194463,-.2407596,-.1489906,-.195313,.2362578,-.3927507,-.0348397
278058,80,.0431895,.1303725,-.3009699,-.9606871,0,0,0,0,0,1,0,0,0,0,0,.1129583,.138411,-.2660578,-.934401,-.0697688,-.0080385,-.0349122,-.0262861,-.2194463,-.1489906,.2362578
278058,81,.0527748,.1172973,-.3734369,-.9604777,0,0,0,0,0,0,1,0,0,0,0,.0431895,.1303725,-.3009699,-.9606871,.0095853,-.0130752,-.072467,.0002095,-.0697688,-.0349122,-.2194463
278058,82,-.0891456,.0750396,-.3291455,-.8104557,0,0,0,0,0,0,0,1,0,0,0,.0527748,.1172973,-.3734369,-.9604777,-.1419204,-.0422577,.0442914,.1500219,.0095853,-.072467,-.0697688
278058,83,.0263019,.0792519,-.1863463,-.441281,0,0,0,0,0,0,0,0,1,0,0,-.0891456,.0750396,-.3291455,-.8104557,.1154475,.0042123,.1427992,.3691747,-.1419204,.0442914,.0095853
278058,84,.1266234,.1180995,.5549743,.6177313,0,0,0,0,0,0,0,0,0,1,0,.0263019,.0792519,-.1863463,-.441281,.1003215,.0388476,.7413206,1.059012,.1154475,.1427992,-.1419204
278058,85,.0679874,.1092634,.1997342,.1022221,0,0,0,0,0,0,0,0,0,0,1,.1266234,.1180995,.5549743,.6177313,-.058636,-.0088362,-.35524,-.5155092,.1003215,.7413206,.1154475
280875,75,.1104276,.1862957,-.2383469,-1.141981,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
280875,76,.159062,.1624263,.8584649,1.179343,0,1,0,0,0,0,0,0,0,0,0,.1104276,.1862957,-.2383469,-1.141981,.0486344,-.0238693,1.096812,2.321324,,,
280875,77,.1869731,.2529358,1.184597,1.881551,0,0,1,0,0,0,0,0,0,0,0,.159062,.1624263,.8584649,1.179343,.0279111,.0905094,.3261324,.7022078,.0486344,1.096812,
280875,78,.1972355,.2045483,1.564909,2.628497,0,0,0,1,0,0,0,0,0,0,0,.1869731,.2529358,1.184597,1.881551,.0102624,-.0483875,.3803118,.7469465,.0279111,.3261324,.0486344
280875,79,.1766334,.218917,1.386014,2.389361,0,0,0,0,1,0,0,0,0,0,0,.1972355,.2045483,1.564909,2.628497,-.0206021,.0143687,-.1788955,-.2391357,.0102624,.3803118,.0279111
280875,80,.1674118,.2516104,.7082221,.9799604,0,0,0,0,0,1,0,0,0,0,0,.1766334,.218917,1.386014,2.389361,-.0092216,.0326934,-.6777915,-1.409401,-.0206021,-.1788955,.0102624
280875,81,.1380018,.1481511,.5163059,.5926665,0,0,0,0,0,0,1,0,0,0,0,.1674118,.2516104,.7082221,.9799604,-.02941,-.1034593,-.1919162,-.3872939,-.0092216,-.6777915,-.0206021
280875,82,-.0126082,.0877583,.3269838,.213142,0,0,0,0,0,0,0,1,0,0,0,.1380018,.1481511,.5163059,.5926665,-.15061,-.0603927,-.1893221,-.3795245,-.02941,-.1919162,-.0092216
280875,83,.1409435,.1784259,.4050983,.3659238,0,0,0,0,0,0,0,0,1,0,0,-.0126082,.0877583,.3269838,.213142,.1535517,.0906676,.0781145,.1527818,-.15061,-.1893221,-.02941
280875,84,.1609048,.2628155,.9819911,1.531317,0,0,0,0,0,0,0,0,0,1,0,.1409435,.1784259,.4050983,.3659238,.0199613,.0843897,.5768927,1.165393,.1535517,.0781145,-.15061
280875,85,-.0639902,.1598378,.5160646,.5953578,0,0,0,0,0,0,0,0,0,0,1,.1609048,.2628155,.9819911,1.531317,-.224895,-.1029778,-.4659265,-.9359593,.0199613,.5768927,.1535517
291011,75,.1678308,.2063531,3.741614,9.03122,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
291011,76,.1873783,.260172,5.060028,12.11034,0,1,0,0,0,0,0,0,0,0,0,.1678308,.2063531,3.741614,9.03122,.0195475,.0538189,1.318414,3.079123,,,
291011,77,.1790464,.2087328,4.342329,10.02543,0,0,1,0,0,0,0,0,0,0,0,.1873783,.260172,5.060028,12.11034,-.0083319,-.0514392,-.7176995,-2.084911,.0195475,1.318414,
291011,78,.1867166,.2352829,3.502816,8.173484,0,0,0,1,0,0,0,0,0,0,0,.1790464,.2087328,4.342329,10.02543,.0076702,.0265501,-.8395126,-1.851948,-.0083319,-.7176995,.0195475
291011,79,.2817173,.3542659,2.926822,6.76557,0,0,0,0,1,0,0,0,0,0,0,.1867166,.2352829,3.502816,8.173484,.0950007,.118983,-.5759935,-1.407914,.0076702,-.8395126,-.0083319
291011,80,.1537412,.1960847,2.055083,4.399783,0,0,0,0,0,1,0,0,0,0,0,.2817173,.3542659,2.926822,6.76557,-.1279761,-.1581812,-.8717394,-2.365787,.0950007,-.5759935,.0076702
291011,81,.1478207,.1962642,1.869712,3.970614,0,0,0,0,0,0,1,0,0,0,0,.1537412,.1960847,2.055083,4.399783,-.0059205,.0001795,-.1853706,-.4291689,-.1279761,-.8717394,.0950007
291011,82,.097753,.1804413,2.201599,4.734623,0,0,0,0,0,0,0,1,0,0,0,.1478207,.1962642,1.869712,3.970614,-.0500677,-.015823,.3318869,.7640092,-.0059205,-.1853706,-.1279761
291011,83,.1154891,.2204652,3.255016,7.048128,0,0,0,0,0,0,0,0,1,0,0,.097753,.1804413,2.201599,4.734623,.0177361,.040024,1.053416,2.313504,-.0500677,.3318869,-.0059205
291011,84,.2043963,.2686867,3.376495,7.322741,0,0,0,0,0,0,0,0,0,1,0,.1154891,.2204652,3.255016,7.048128,.0889072,.0482215,.1214797,.2746129,.0177361,1.053416,-.0500677
291011,85,.1348346,.2206135,2.94365,6.532557,0,0,0,0,0,0,0,0,0,0,1,.2043963,.2686867,3.376495,7.322741,-.0695617,-.0480732,-.4328449,-.790184,.0889072,.1214797,.0177361
300587,75,.0525068,.1289746,-.7225609,-2.228175,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
300587,76,.0273182,.1431589,-.6431408,-1.914377,0,1,0,0,0,0,0,0,0,0,0,.0525068,.1289746,-.7225609,-2.228175,-.0251886,.0141843,.0794201,.3137977,,,
300587,77,.1656922,.1974392,-.1102291,-.7488336,0,0,1,0,0,0,0,0,0,0,0,.0273182,.1431589,-.6431408,-1.914377,.138374,.0542803,.5329117,1.165544,-.0251886,.0794201,
300587,78,.2239383,.167362,-.2103425,-.9823858,0,0,0,1,0,0,0,0,0,0,0,.1656922,.1974392,-.1102291,-.7488336,.0582461,-.0300772,-.1001134,-.2335522,.138374,.5329117,-.0251886
300587,79,.2175131,.2208918,.0594651,-.5404433,0,0,0,0,1,0,0,0,0,0,0,.2239383,.167362,-.2103425,-.9823858,-.0064252,.0535298,.2698075,.4419425,.0582461,-.1001134,.138374
300587,80,.1181149,.184827,.4511845,.3844889,0,0,0,0,0,1,0,0,0,0,0,.2175131,.2208918,.0594651,-.5404433,-.0993982,-.0360648,.3917194,.9249322,-.0064252,.2698075,.0582461
300587,81,.0360403,.1817143,.1998723,-.174172,0,0,0,0,0,0,1,0,0,0,0,.1181149,.184827,.4511845,.3844889,-.0820746,-.0031127,-.2513121,-.5586609,-.0993982,.3917194,-.0064252
300587,82,-.0918879,.1278832,-.215538,-.9897889,0,0,0,0,0,0,0,1,0,0,0,.0360403,.1817143,.1998723,-.174172,-.1279282,-.0538311,-.4154103,-.8156169,-.0820746,-.2513121,-.0993982
300587,83,.0699882,.1391665,-.1925826,-.7211168,0,0,0,0,0,0,0,0,1,0,0,-.0918879,.1278832,-.215538,-.9897889,.1618761,.0112833,.0229553,.2686721,-.1279282,-.4154103,-.0820746
300587,84,.1718902,.2331,.6922042,.8830743,0,0,0,0,0,0,0,0,0,1,0,.0699882,.1391665,-.1925826,-.7211168,.101902,.0939335,.8847868,1.604191,.1618761,.0229553,-.1279282
300587,85,.2370628,.255197,.5719259,.6684735,0,0,0,0,0,0,0,0,0,0,1,.1718902,.2331,.6922042,.8830743,.0651726,.022097,-.1202783,-.2146007,.101902,.8847868,.1618761
302290,75,.1231899,.1536828,-.3710499,-.5729947,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
302290,76,.142215,.1560624,-.1249399,-.2367483,0,1,0,0,0,0,0,0,0,0,0,.1231899,.1536828,-.3710499,-.5729947,.0190251,.0023796,.2461101,.3362464,,,
302290,77,.1117874,.1251405,.0222274,-.0586503,0,0,1,0,0,0,0,0,0,0,0,.142215,.1560624,-.1249399,-.2367483,-.0304276,-.0309218,.1471673,.178098,.0190251,.2461101,
302290,78,.1139809,.1304275,-.2808365,-.4066331,0,0,0,1,0,0,0,0,0,0,0,.1117874,.1251405,.0222274,-.0586503,.0021935,.0052869,-.3030639,-.3479828,-.0304276,.1471673,.0190251
302290,79,.1648923,.1573716,-.4004241,-.523164,0,0,0,0,1,0,0,0,0,0,0,.1139809,.1304275,-.2808365,-.4066331,.0509114,.0269441,-.1195876,-.1165309,.0021935,-.3030639,-.0304276
302290,80,.1518001,.1500605,-.4244747,-.5578279,0,0,0,0,0,1,0,0,0,0,0,.1648923,.1573716,-.4004241,-.523164,-.0130922,-.0073111,-.0240506,-.0346639,.0509114,-.1195876,.0021935
302290,81,.1698087,.1747323,-.1880724,-.2818166,0,0,0,0,0,0,1,0,0,0,0,.1518001,.1500605,-.4244747,-.5578279,.0180086,.0246718,.2364022,.2760113,-.0130922,-.0240506,.0509114
302290,82,.1092788,.1546676,-.6230413,-.7848527,0,0,0,0,0,0,0,1,0,0,0,.1698087,.1747323,-.1880724,-.2818166,-.0605299,-.0200647,-.4349689,-.5030361,.0180086,.2364022,-.0130922
302290,83,.103502,.1219956,-.6932164,-.8059101,0,0,0,0,0,0,0,0,1,0,0,.1092788,.1546676,-.6230413,-.7848527,-.0057768,-.032672,-.0701751,-.0210574,-.0605299,-.4349689,.0180086
302290,84,.1177009,.1314873,-.5341718,-.6187784,0,0,0,0,0,0,0,0,0,1,0,.103502,.1219956,-.6932164,-.8059101,.0141989,.0094916,.1590446,.1871317,-.0057768,-.0701751,-.0605299
302290,85,.1336152,.14242,-.3683551,-.4324465,0,0,0,0,0,0,0,0,0,0,1,.1177009,.1314873,-.5341718,-.6187784,.0159143,.0109327,.1658167,.1863319,.0141989,.1590446,-.0057768
302491,75,.1074589,.1830617,-.5957169,-1.287583,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
302491,76,.0548477,.1114279,-.2859699,-.6657912,0,1,0,0,0,0,0,0,0,0,0,.1074589,.1830617,-.5957169,-1.287583,-.0526112,-.0716338,.309747,.6217921,,,
302491,77,.133319,.148972,-.3001775,-.6413103,0,0,1,0,0,0,0,0,0,0,0,.0548477,.1114279,-.2859699,-.6657912,.0784713,.0375441,-.0142076,.0244809,-.0526112,.309747,
302491,78,.1317014,.1524962,-.4198586,-.8118693,0,0,0,1,0,0,0,0,0,0,0,.133319,.148972,-.3001775,-.6413103,-.0016176,.0035241,-.1196811,-.170559,.0784713,-.0142076,-.0526112
302491,79,.1646445,.1883965,-.4508039,-.8233805,0,0,0,0,1,0,0,0,0,0,0,.1317014,.1524962,-.4198586,-.8118693,.0329431,.0359003,-.0309454,-.0115113,-.0016176,-.1196811,.0784713
302491,80,.125183,.1622084,-.4913702,-.8451278,0,0,0,0,0,1,0,0,0,0,0,.1646445,.1883965,-.4508039,-.8233805,-.0394615,-.0261881,-.0405663,-.0217473,.0329431,-.0309454,-.0016176
302491,81,.1035869,.1420404,-.442816,-.7277513,0,0,0,0,0,0,1,0,0,0,0,.125183,.1622084,-.4913702,-.8451278,-.0215961,-.020168,.0485542,.1173766,-.0394615,-.0405663,.0329431
302491,82,.1010341,.1349473,-.77887,-1.117896,0,0,0,0,0,0,0,1,0,0,0,.1035869,.1420404,-.442816,-.7277513,-.0025528,-.0070931,-.336054,-.3901448,-.0215961,.0485542,-.0394615
302491,83,-.0020091,.0889215,-.6260973,-.8887215,0,0,0,0,0,0,0,0,1,0,0,.1010341,.1349473,-.77887,-1.117896,-.1030432,-.0460257,.1527727,.2291746,-.0025528,-.336054,-.0215961
302491,84,.0682323,.0972192,-.3855182,-.5136279,0,0,0,0,0,0,0,0,0,1,0,-.0020091,.0889215,-.6260973,-.8887215,.0702414,.0082977,.2405791,.3750935,-.1030432,.1527727,-.0025528
302491,85,.1713911,.1971328,-.104899,-.1791479,0,0,0,0,0,0,0,0,0,0,1,.0682323,.0972192,-.3855182,-.5136279,.1031588,.0999136,.2806192,.33448,.0702414,.2405791,-.1030432
313549,75,.040047,.0766197,-.3319413,-1.147755,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
313549,76,.1107181,.0710925,-.4865307,-1.400165,0,1,0,0,0,0,0,0,0,0,0,.040047,.0766197,-.3319413,-1.147755,.0706711,-.0055272,-.1545894,-.2524108,,,
313549,77,.0441786,.1366522,.008485,-.5789418,0,0,1,0,0,0,0,0,0,0,0,.1107181,.0710925,-.4865307,-1.400165,-.0665395,.0655597,.4950157,.8212237,.0706711,-.1545894,
313549,78,.1503971,.1740169,-.3362677,-1.189665,0,0,0,1,0,0,0,0,0,0,0,.0441786,.1366522,.008485,-.5789418,.1062185,.0373646,-.3447526,-.6107228,-.0665395,.4950157,.0706711
313549,79,.2137721,.2475944,-.1906457,-.8748862,0,0,0,0,1,0,0,0,0,0,0,.1503971,.1740169,-.3362677,-1.189665,.063375,.0735775,.1456219,.3147784,.1062185,-.3447526,-.0665395
313549,80,.2742723,.361407,-.082874,-.6231582,0,0,0,0,0,1,0,0,0,0,0,.2137721,.2475944,-.1906457,-.8748862,.0605002,.1138126,.1077717,.251728,.063375,.1456219,.1062185
313549,81,.1352581,.2022154,.1742008,-.0415835,0,0,0,0,0,0,1,0,0,0,0,.2742723,.361407,-.082874,-.6231582,-.1390142,-.1591916,.2570747,.5815747,.0605002,.1077717,.063375
313549,82,.02948,.140772,.12789,-.0971429,0,0,0,0,0,0,0,1,0,0,0,.1352581,.2022154,.1742008,-.0415835,-.1057781,-.0614434,-.0463108,-.0555595,-.1390142,.2570747,.0605002
313549,83,.0744735,.1222122,.5324064,.5805859,0,0,0,0,0,0,0,0,1,0,0,.02948,.140772,.12789,-.0971429,.0449935,-.0185598,.4045164,.6777288,-.1057781,-.0463108,-.1390142
313549,84,.167068,.1593794,.9068582,1.192898,0,0,0,0,0,0,0,0,0,1,0,.0744735,.1222122,.5324064,.5805859,.0925945,.0371671,.3744518,.6123119,.0449935,.4045164,-.1057781
313549,85,.1027798,.2395778,.4266137,.4238404,0,0,0,0,0,0,0,0,0,0,1,.167068,.1593794,.9068582,1.192898,-.0642882,.0801985,-.4802445,-.7690574,.0925945,.3744518,.0449935
318315,75,.0733176,.1175293,-.3960649,-.9585741,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
318315,76,.0550379,.097294,-.1330023,-.4878591,0,1,0,0,0,0,0,0,0,0,0,.0733176,.1175293,-.3960649,-.9585741,-.0182797,-.0202353,.2630627,.470715,,,
318315,77,.1119756,.113445,-.1174405,-.4518516,0,0,1,0,0,0,0,0,0,0,0,.0550379,.097294,-.1330023,-.4878591,.0569377,.016151,.0155617,.0360076,-.0182797,.2630627,
318315,78,.0665498,.120657,-.5187937,-1.100885,0,0,0,1,0,0,0,0,0,0,0,.1119756,.113445,-.1174405,-.4518516,-.0454258,.007212,-.4013532,-.6490335,.0569377,.0155617,-.0182797
318315,79,.0995979,.1233471,-.6486497,-1.2061,0,0,0,0,1,0,0,0,0,0,0,.0665498,.120657,-.5187937,-1.100885,.0330481,.0026901,-.129856,-.1052153,-.0454258,-.4013532,.0569377
318315,80,-.0071826,.083208,-.8328155,-1.448333,0,0,0,0,0,1,0,0,0,0,0,.0995979,.1233471,-.6486497,-1.2061,-.1067805,-.0401391,-.1841658,-.2422329,.0330481,-.129856,-.0454258
318315,81,.0365471,.0891087,-.815966,-1.260611,0,0,0,0,0,0,1,0,0,0,0,-.0071826,.083208,-.8328155,-1.448333,.0437297,.0059007,.0168496,.1877223,-.1067805,-.1841658,.0330481
318315,82,.0466539,.0900467,-1.015673,-1.440121,0,0,0,0,0,0,0,1,0,0,0,.0365471,.0891087,-.815966,-1.260611,.0101068,.000938,-.1997066,-.17951,.0437297,.0168496,-.1067805
318315,83,.0770345,.110151,-.7876651,-1.096112,0,0,0,0,0,0,0,0,1,0,0,.0466539,.0900467,-1.015673,-1.440121,.0303806,.0201043,.2280074,.3440092,.0101068,-.1997066,.0437297
318315,84,.1409873,.1308958,-.6705983,-.9389273,0,0,0,0,0,0,0,0,0,1,0,.0770345,.110151,-.7876651,-1.096112,.0639528,.0207447,.1170669,.1571846,.0303806,.2280074,.0101068
318315,85,.0667304,.1085757,-.6957029,-1.038005,0,0,0,0,0,0,0,0,0,0,1,.1409873,.1308958,-.6705983,-.9389273,-.0742569,-.0223201,-.0251046,-.0990776,.0639528,.1170669,.0303806
344892,75,.3577758,.3392637,-.408005,-.758804,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
344892,76,.1732272,.1855135,-.2664334,-.5897516,0,1,0,0,0,0,0,0,0,0,0,.3577758,.3392637,-.408005,-.758804,-.1845486,-.1537502,.1415716,.1690524,,,
344892,77,.1015333,.0868697,-.2406098,-.5618181,0,0,1,0,0,0,0,0,0,0,0,.1732272,.1855135,-.2664334,-.5897516,-.0716939,-.0986438,.0258236,.0279335,-.1845486,.1415716,
344892,78,-.0075627,.0384192,-.4700657,-.9382282,0,0,0,1,0,0,0,0,0,0,0,.1015333,.0868697,-.2406098,-.5618181,-.109096,-.0484505,-.2294559,-.3764102,-.0716939,.0258236,-.1845486
344892,79,.0738314,.0559508,-.5873351,-1.032817,0,0,0,0,1,0,0,0,0,0,0,-.0075627,.0384192,-.4700657,-.9382282,.0813941,.0175315,-.1172694,-.0945892,-.109096,-.2294559,-.0716939
344892,80,.0737253,.0380155,-.2931883,-.6284127,0,0,0,0,0,1,0,0,0,0,0,.0738314,.0559508,-.5873351,-1.032817,-.0001061,-.0179353,.2941468,.4044048,.0813941,-.1172694,-.109096
344892,81,.1585337,.0654108,-.5615166,-1.083738,0,0,0,0,0,0,1,0,0,0,0,.0737253,.0380155,-.2931883,-.6284127,.0848084,.0273953,-.2683284,-.455325,-.0001061,.2941468,.0813941
344892,82,.0251449,.0706066,-.5507883,-1.25497,0,0,0,0,0,0,0,1,0,0,0,.1585337,.0654108,-.5615166,-1.083738,-.1333888,.0051958,.0107284,-.1712325,.0848084,-.2683284,-.0001061
344892,83,-.0807308,.0112883,-.4683121,-1.075733,0,0,0,0,0,0,0,0,1,0,0,.0251449,.0706066,-.5507883,-1.25497,-.1058757,-.0593183,.0824762,.179237,-.1333888,.0107284,.0848084
344892,84,.008296,.1046611,-.3637653,-.8353536,0,0,0,0,0,0,0,0,0,1,0,-.0807308,.0112883,-.4683121,-1.075733,.0890268,.0933728,.1045467,.2403796,-.1058757,.0824762,-.1333888
344892,85,-.0694273,.0271874,-.4070109,-.8355477,0,0,0,0,0,0,0,0,0,0,1,.008296,.1046611,-.3637653,-.8353536,-.0777233,-.0774736,-.0432456,-.0001941,.0890268,.1045467,-.1058757
359370,75,.0080168,.1307845,-.1786139,-.7054796,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
359370,76,.1727092,.1450713,-.2055945,-.5995438,0,1,0,0,0,0,0,0,0,0,0,.0080168,.1307845,-.1786139,-.7054796,.1646924,.0142868,-.0269805,.1059359,,,
359370,77,.1144434,.1459596,.1557572,-.1067749,0,0,1,0,0,0,0,0,0,0,0,.1727092,.1450713,-.2055945,-.5995438,-.0582658,.0008883,.3613517,.4927688,.1646924,-.0269805,
359370,78,.198826,.1942293,.0153978,-.3393284,0,0,0,1,0,0,0,0,0,0,0,.1144434,.1459596,.1557572,-.1067749,.0843826,.0482697,-.1403594,-.2325535,-.0582658,.3613517,.1646924
359370,79,.0811467,.1288667,-.0385247,-.4380561,0,0,0,0,1,0,0,0,0,0,0,.198826,.1942293,.0153978,-.3393284,-.1176793,-.0653626,-.0539225,-.0987277,.0843826,-.1403594,-.0582658
359370,80,.108186,.1653789,-.0252625,-.3705883,0,0,0,0,0,1,0,0,0,0,0,.0811467,.1288667,-.0385247,-.4380561,.0270393,.0365123,.0132622,.0674678,-.1176793,-.0539225,.0843826
359370,81,.093128,.1567129,-.16697,-.5537657,0,0,0,0,0,0,1,0,0,0,0,.108186,.1653789,-.0252625,-.3705883,-.015058,-.008666,-.1417075,-.1831774,.0270393,.0132622,-.1176793
359370,82,.0073895,.1001162,-.3139849,-.7349805,0,0,0,0,0,0,0,1,0,0,0,.093128,.1567129,-.16697,-.5537657,-.0857385,-.0565967,-.147015,-.1812148,-.015058,-.1417075,.0270393
359370,83,.1579543,.1092487,-.0666961,-.3003096,0,0,0,0,0,0,0,0,1,0,0,.0073895,.1001162,-.3139849,-.7349805,.1505648,.0091325,.2472888,.4346709,-.0857385,-.147015,-.015058
359370,84,.119196,.1466967,.5358536,.5998371,0,0,0,0,0,0,0,0,0,1,0,.1579543,.1092487,-.0666961,-.3003096,-.0387583,.037448,.6025497,.9001467,.1505648,.2472888,-.0857385
359370,85,.1207701,.1869183,.157813,-.0416249,0,0,0,0,0,0,0,0,0,0,1,.119196,.1466967,.5358536,.5998371,.0015741,.0402215,-.3780406,-.641462,-.0387583,.6025497,.1505648
369604,75,.0503457,.1130378,.801216,1.004754,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
369604,76,.1470091,.1717396,1.326855,1.816399,0,1,0,0,0,0,0,0,0,0,0,.0503457,.1130378,.801216,1.004754,.0966634,.0587018,.5256386,.8116447,,,
369604,77,.1468555,.1750707,2.244789,3.320722,0,0,1,0,0,0,0,0,0,0,0,.1470091,.1717396,1.326855,1.816399,-.0001536,.0033311,.9179348,1.504324,.0966634,.5256386,
369604,78,.1744335,.1978319,1.464675,2.054327,0,0,0,1,0,0,0,0,0,0,0,.1468555,.1750707,2.244789,3.320722,.027578,.0227612,-.7801148,-1.266395,-.0001536,.9179348,.0966634
369604,79,.1525159,.2052346,.861445,1.098156,0,0,0,0,1,0,0,0,0,0,0,.1744335,.1978319,1.464675,2.054327,-.0219176,.0074027,-.6032296,-.9561709,.027578,-.7801148,-.0001536
