id,period,lfp,black,educ,age,agesq,kids,hinc,per1,per2,per3,per4,per5,lhinc
1222,2,1,0,16,25,625,0,1924.28,0,1,0,0,0,7.562307
1222,3,1,0,16,25,625,0,2081.41,0,0,1,0,0,7.640801
1222,4,1,0,16,25,625,0,2157.084,0,0,0,1,0,7.676513
1222,5,1,0,16,25,625,0,2036.903,0,0,0,0,1,7.619186
1223,1,1,0,7,63,3969,0,1357.271,1,0,0,0,0,7.213231
1223,2,1,0,7,63,3969,0,606.9661,0,1,0,0,0,6.408473
1223,3,1,0,7,63,3969,0,393.9716,0,0,1,0,0,5.976279
1223,4,1,0,7,63,3969,0,111.4253,0,0,0,1,0,4.713354
1223,5,1,0,7,63,3969,0,491.5711,0,0,0,0,1,6.197607
1224,1,1,0,16,54,2916,0,3297.622,1,0,0,0,0,8.100957
1224,2,1,0,16,54,2916,0,4227.879,0,1,0,0,0,8.349456
1224,3,1,0,16,54,2916,0,4993.032,0,0,1,0,0,8.515799
1224,4,1,0,16,54,2916,0,10018.72,0,0,0,1,0,9.212211
1224,5,1,0,16,54,2916,0,5497.088,0,0,0,0,1,8.611974
1225,1,1,1,16,37,1369,2,1661.962,1,0,0,0,0,7.415754
1225,2,1,1,16,37,1369,2,1917,0,1,0,0,0,7.558517
1225,3,1,1,16,37,1369,2,1741.354,0,0,1,0,0,7.462418
1225,4,1,1,16,37,1369,2,2004.196,0,0,0,1,0,7.602998
1225,5,1,1,16,37,1369,2,1520.978,0,0,0,0,1,7.327109
1226,1,1,0,18,38,1444,0,4747.652,1,0,0,0,0,8.465405
1226,2,1,0,18,38,1444,0,4685.758,0,1,0,0,0,8.452283
1226,3,1,0,18,38,1444,0,4835.316,0,0,1,0,0,8.483702
1226,4,1,0,18,38,1444,0,4526.091,0,0,0,1,0,8.417614
1226,5,1,0,18,38,1444,0,4486.216,0,0,0,0,1,8.408765
1227,1,0,0,12,42,1764,1,8827.891,1,0,0,0,0,9.085671
1227,2,0,0,12,42,1764,1,9268.117,0,1,0,0,0,9.134336
1227,3,0,0,12,42,1764,1,9354.849,0,0,1,0,0,9.14365
1227,4,0,0,12,42,1764,1,5484.353,0,0,0,1,0,8.609654
1227,5,0,0,12,42,1764,1,5708.484,0,0,0,0,1,8.649709
1228,1,1,0,16,30,900,0,2230.723,1,0,0,0,0,7.710081
1228,2,1,0,16,30,900,0,2433.246,0,1,0,0,0,7.796981
1228,3,1,0,16,30,900,0,2554.414,0,0,1,0,0,7.845578
1228,4,1,0,16,30,900,0,2658.47,0,0,0,1,0,7.885506
1228,5,1,0,16,30,900,0,2679.064,0,0,0,0,1,7.893223
1229,1,1,0,15,26,676,1,3190.917,1,0,0,0,0,8.068064
1229,2,1,0,15,26,676,1,2956.094,0,1,0,0,0,7.991624
1229,3,1,0,15,26,676,1,1519.938,0,0,1,0,0,7.326425
1229,4,1,0,15,26,676,1,2718.23,0,0,0,1,0,7.907736
1229,5,1,0,15,26,676,1,1765.891,0,0,0,0,1,7.476411
1230,1,0,0,10,25,625,2,1735.859,1,0,0,0,0,7.459258
1230,2,0,0,10,25,625,2,2409.497,0,1,0,0,0,7.787173
1230,3,0,0,10,25,625,2,2569.942,0,0,1,0,0,7.851639
1230,4,0,0,10,25,625,2,2908.753,0,0,0,1,0,7.97548
1230,5,0,0,10,25,625,2,2792.03,0,0,0,0,1,7.934524
1231,1,1,0,13,37,1369,2,2277.76,1,0,0,0,0,7.730948
1231,2,1,0,13,37,1369,2,2209.862,0,1,0,0,0,7.700686
1231,3,1,0,13,37,1369,2,1937.108,0,0,1,0,0,7.568952
1231,4,1,0,13,37,1369,2,1987.203,0,0,0,1,0,7.594483
1231,5,1,0,13,37,1369,2,1843.391,0,0,0,0,1,7.519362
1232,1,0,0,10,56,3136,0,1317.211,1,0,0,0,0,7.183272
1232,2,0,0,10,56,3136,0,1297.944,0,1,0,0,0,7.168537
1232,3,0,0,10,56,3136,0,1262.944,0,0,1,0,0,7.141201
1232,4,0,0,10,56,3136,0,1250.764,0,0,0,1,0,7.13151
1232,5,0,0,10,56,3136,0,1345.441,0,0,0,0,1,7.204477
1233,1,1,0,14,49,2401,0,2370.142,1,0,0,0,0,7.770705
1233,2,1,0,14,49,2401,0,2458.075,0,1,0,0,0,7.807134
1233,3,1,0,14,49,2401,0,1702.129,0,0,1,0,0,7.439635
1233,4,1,0,14,49,2401,0,1517.745,0,0,0,1,0,7.324981
1233,5,1,0,14,49,2401,0,1722.256,0,0,0,0,1,7.45139
1234,1,0,0,12,52,2704,0,131.3156,1,0,0,0,0,4.877604
1234,2,0,0,12,52,2704,0,101.161,0,1,0,0,0,4.616714
1234,3,0,0,12,52,2704,0,504.2836,0,0,1,0,0,6.223139
1234,4,0,0,12,52,2704,0,339.859,0,0,0,1,0,5.828531
1234,5,0,0,12,52,2704,0,60.24153,0,0,0,0,1,4.098362
1235,1,1,0,12,36,1296,1,5585.471,1,0,0,0,0,8.627924
1235,2,1,0,12,36,1296,1,6013.804,0,1,0,0,0,8.701813
1235,3,1,0,12,36,1296,1,5860.986,0,0,1,0,0,8.676073
1235,4,1,0,12,36,1296,1,7615.94,0,0,0,1,0,8.937999
1235,5,0,0,12,36,1296,1,7996.5,0,0,0,0,1,8.986759
1236,1,1,0,11,43,1849,0,2534.911,1,0,0,0,0,7.837914
1236,2,0,0,11,43,1849,0,2999.345,0,1,0,0,0,8.006149
1236,3,0,0,11,43,1849,0,3292.899,0,0,1,0,0,8.099524
1236,4,1,0,11,43,1849,0,2429.84,0,0,0,1,0,7.795581
1236,5,0,0,11,43,1849,0,2726.904,0,0,0,0,1,7.910922
1237,1,0,0,12,30,900,0,3469.083,1,0,0,0,0,8.151646
1237,2,0,0,12,30,900,0,4009.202,0,1,0,0,0,8.296348
1237,3,0,0,12,30,900,0,5372.57,0,0,1,0,0,8.589062
1237,4,0,0,12,30,900,0,3872.593,0,0,0,1,0,8.26168
1237,5,0,0,12,30,900,0,3953.627,0,0,0,0,1,8.282389
1238,1,1,0,12,49,2401,0,2575.016,1,0,0,0,0,7.853611
1238,2,1,0,12,49,2401,0,2792.043,0,1,0,0,0,7.934529
1238,3,1,0,12,49,2401,0,1725.595,0,0,1,0,0,7.453327
1238,4,1,0,12,49,2401,0,1547.572,0,0,0,1,0,7.344442
1238,5,1,0,12,49,2401,0,2926.051,0,0,0,0,1,7.981409
1239,1,1,0,4,50,2500,0,1471.401,1,0,0,0,0,7.29397
1239,2,1,0,4,50,2500,0,1289.803,0,1,0,0,0,7.162245
1239,3,1,0,4,50,2500,0,1203.336,0,0,1,0,0,7.092853
1239,4,1,0,4,50,2500,0,1238.057,0,0,0,1,0,7.121299
1239,5,1,0,4,50,2500,0,1156.637,0,0,0,0,1,7.053272
1240,1,1,0,16,41,1681,2,2877.023,1,0,0,0,0,7.964511
1240,2,1,0,16,41,1681,2,2780.381,0,1,0,0,0,7.930343
1240,3,1,0,16,41,1681,2,2989.1,0,0,1,0,0,8.002728
1240,4,1,0,16,41,1681,2,2903.474,0,0,0,1,0,7.973663
1240,5,1,0,16,41,1681,2,3357.461,0,0,0,0,1,8.11894
1241,1,1,0,10,33,1089,2,1168.131,1,0,0,0,0,7.06316
1241,2,0,0,10,33,1089,2,1202.36,0,1,0,0,0,7.092041
1241,3,0,0,10,33,1089,2,1065.181,0,0,1,0,0,6.9709
1241,4,0,0,10,33,1089,2,1035.516,0,0,0,1,0,6.942656
1241,5,0,0,10,33,1089,2,1208.975,0,0,0,0,1,7.097528
1242,1,0,0,13,26,676,2,2614.508,1,0,0,0,0,7.868831
1242,2,0,0,13,26,676,2,2051.623,0,1,0,0,0,7.626387
1242,3,0,0,13,26,676,2,1438.141,0,0,1,0,0,7.271106
1242,4,0,0,13,26,676,2,1763.533,0,0,0,1,0,7.475074
1242,5,0,0,13,26,676,2,1708.86,0,0,0,0,1,7.443582
1243,1,1,1,12,24,576,0,1098.741,1,0,0,0,0,7.001921
1243,2,1,1,12,24,576,0,1397.286,0,1,0,0,0,7.242287
1243,3,1,1,12,24,576,1,1099.18,0,0,1,0,0,7.002319
1243,4,1,1,12,24,576,1,1122.505,0,0,0,1,0,7.023318
1243,5,1,1,12,24,576,1,1179.77,0,0,0,0,1,7.073074
1244,1,1,1,12,42,1764,0,2430.715,1,0,0,0,0,7.795941
1244,2,1,1,12,42,1764,0,2489.992,0,1,0,0,0,7.820035
1244,3,1,1,12,42,1764,0,2620.365,0,0,1,0,0,7.871069
1244,4,1,1,12,42,1764,0,3031.163,0,0,0,1,0,8.016702
1244,5,1,1,12,42,1764,0,2980.394,0,0,0,0,1,7.999811
1245,1,1,0,12,40,1600,1,2322.988,1,0,0,0,0,7.750609
1245,2,1,0,12,40,1600,1,2482.192,0,1,0,0,0,7.816897
1245,3,1,0,12,40,1600,1,2349.662,0,0,1,0,0,7.762027
1245,4,1,0,12,40,1600,1,2278.523,0,0,0,1,0,7.731283
1245,5,1,0,12,40,1600,1,560.2798,0,0,0,0,1,6.328436
1246,1,1,0,16,36,1296,2,4850.196,1,0,0,0,0,8.486774
1246,2,1,0,16,36,1296,2,3420.939,0,1,0,0,0,8.137671
1246,3,1,0,16,36,1296,2,3744.776,0,0,1,0,0,8.228117
1246,4,1,0,16,36,1296,2,3802.953,0,0,0,1,0,8.243533
1246,5,1,0,16,36,1296,2,3892.168,0,0,0,0,1,8.266722
1247,1,1,0,12,35,1225,1,3633.031,1,0,0,0,0,8.197823
1247,2,1,0,12,35,1225,1,3558.493,0,1,0,0,0,8.177093
1247,3,1,0,12,35,1225,1,3687.534,0,0,1,0,0,8.212713
1247,4,1,0,12,35,1225,1,4108.539,0,0,0,1,0,8.320823
1247,5,1,0,12,35,1225,1,3019.683,0,0,0,0,1,8.012907
1248,1,1,0,15,25,625,1,2051.806,1,0,0,0,0,7.626476
1248,2,0,0,15,25,625,1,2023.22,0,1,0,0,0,7.612446
1248,3,0,0,15,25,625,1,2708.555,0,0,1,0,0,7.904171
1248,4,0,0,15,25,625,1,1942.052,0,0,0,1,0,7.5715
1248,5,0,0,15,25,625,1,1927.73,0,0,0,0,1,7.564098
1249,1,1,0,12,39,1521,3,1182.352,1,0,0,0,0,7.075261
1249,2,1,0,12,39,1521,3,2268.787,0,1,0,0,0,7.727001
1249,3,1,0,12,39,1521,3,1438.734,0,0,1,0,0,7.271519
1249,4,0,0,12,39,1521,3,1163.773,0,0,0,1,0,7.059422
1249,5,1,0,12,39,1521,3,1156.637,0,0,0,0,1,7.053272
1250,1,1,0,12,24,576,0,1491.405,1,0,0,0,0,7.307474
1250,2,1,0,12,24,576,0,1341.394,0,1,0,0,0,7.201465
1250,3,1,0,12,24,576,0,1260.708,0,0,1,0,0,7.139429
1250,4,1,0,12,24,576,0,1400.946,0,0,0,1,0,7.244903
1250,5,1,0,12,24,576,0,1453.025,0,0,0,0,1,7.281403
1251,1,1,0,12,49,2401,0,3560.737,1,0,0,0,0,8.177723
1251,2,1,0,12,49,2401,0,3194.833,0,1,0,0,0,8.06929
1251,3,1,0,12,49,2401,0,2222.291,0,0,1,0,0,7.706294
1251,4,1,0,12,49,2401,0,2323.556,0,0,0,1,0,7.750854
1251,5,1,0,12,49,2401,0,3838.472,0,0,0,0,1,8.25283
1252,1,0,0,12,52,2704,2,2111.306,1,0,0,0,0,7.655062
1252,2,0,0,12,52,2704,2,4595.543,0,1,0,0,0,8.432842
1252,3,0,0,12,52,2704,2,2905.582,0,0,1,0,0,7.974389
1252,4,0,0,12,52,2704,2,2304.191,0,0,0,1,0,7.742485
1252,5,0,0,12,52,2704,2,3238.711,0,0,0,0,1,8.082931
1253,1,1,0,17,44,1936,2,3906.124,1,0,0,0,0,8.270301
1253,2,1,0,17,44,1936,2,3826.414,0,1,0,0,0,8.249683
1253,3,1,0,17,44,1936,2,4056.918,0,0,1,0,0,8.308179
1253,4,1,0,17,44,1936,2,3693.052,0,0,0,1,0,8.214209
1253,5,1,0,17,44,1936,2,3582.202,0,0,0,0,1,8.183733
1254,1,0,0,12,25,625,2,2123.876,1,0,0,0,0,7.660998
1254,2,0,0,12,25,625,2,1956.224,0,1,0,0,0,7.578772
1254,3,0,0,12,25,625,2,978.0479,0,0,1,0,0,6.885559
1254,4,0,0,12,25,625,2,2423.963,0,0,0,1,0,7.793159
1254,5,0,0,12,25,625,2,1691.412,0,0,0,0,1,7.433319
1255,1,1,0,12,33,1089,2,3323.356,1,0,0,0,0,8.10873
1255,2,1,0,12,33,1089,2,2926.718,0,1,0,0,0,7.981637
1255,3,1,0,12,33,1089,2,3698.283,0,0,1,0,0,8.215624
1255,4,1,0,12,33,1089,2,3277.181,0,0,0,1,0,8.094739
1255,5,1,0,12,33,1089,2,2955.624,0,0,0,0,1,7.991465
1256,1,1,0,12,36,1296,1,2761.73,1,0,0,0,0,7.923613
1256,2,1,0,12,36,1296,1,2832.508,0,1,0,0,0,7.948918
1256,3,1,0,12,36,1296,1,3348.757,0,0,1,0,0,8.116344
1256,4,1,0,12,36,1296,1,3277.209,0,0,0,1,0,8.094748
1256,5,1,0,12,36,1296,1,3253.043,0,0,0,0,1,8.087346
1257,1,1,0,12,33,1089,3,1163.026,1,0,0,0,0,7.05878
1257,2,1,0,12,33,1089,3,1213.428,0,1,0,0,0,7.101204
1257,3,1,0,12,33,1089,3,1165.041,0,0,1,0,0,7.060512
1257,4,1,0,12,33,1089,3,1221.676,0,0,0,1,0,7.107979
1257,5,1,0,12,33,1089,3,1143.625,0,0,0,0,1,7.041958
1258,1,1,0,18,26,676,0,4616.562,1,0,0,0,0,8.437406
1258,2,1,0,18,26,676,0,4472.58,0,1,0,0,0,8.405721
1258,3,1,0,18,26,676,0,4103.213,0,0,1,0,0,8.319526
1258,4,1,0,18,26,676,0,3704.46,0,0,0,1,0,8.217293
1258,5,1,0,18,26,676,0,3604.851,0,0,0,0,1,8.190036
1259,1,1,0,13,58,3364,0,709.775,1,0,0,0,0,6.564948
1259,2,1,0,13,58,3364,0,1142.135,0,1,0,0,0,7.040655
1259,3,1,0,13,58,3364,0,708.2023,0,0,1,0,0,6.56273
1259,4,1,0,13,58,3364,0,145.0075,0,0,0,1,0,4.976785
1259,5,1,0,13,58,3364,0,376.7432,0,0,0,0,1,5.931564
1260,1,0,0,12,27,729,3,951.0117,1,0,0,0,0,6.857526
1260,2,0,0,12,27,729,3,885.6646,0,1,0,0,0,6.786338
1260,3,0,0,12,27,729,3,895.7922,0,0,1,0,0,6.797709
1260,4,0,0,12,27,729,3,1005.011,0,0,0,1,0,6.912754
1260,5,0,0,12,27,729,3,921.6954,0,0,0,0,1,6.826215
1261,1,0,0,12,41,1681,1,3588.09,1,0,0,0,0,8.185375
1261,2,1,0,12,41,1681,1,4212.087,0,1,0,0,0,8.345714
1261,3,1,0,12,41,1681,1,4634.331,0,0,1,0,0,8.441247
1261,4,1,0,12,41,1681,1,3720.967,0,0,0,1,0,8.221739
1261,5,1,0,12,41,1681,1,3719.306,0,0,0,0,1,8.221292
1262,1,1,0,12,44,1936,2,1428.611,1,0,0,0,0,7.264458
1262,2,1,0,12,44,1936,1,2781.886,0,1,0,0,0,7.930884
1262,3,1,0,12,44,1936,1,1186.85,0,0,1,0,0,7.079058
1262,4,0,0,12,44,1936,1,1110.95,0,0,0,1,0,7.012971
1262,5,1,0,12,44,1936,1,1165.936,0,0,0,0,1,7.06128
1263,1,0,0,13,44,1936,1,2478.58,1,0,0,0,0,7.815441
1263,2,0,0,13,44,1936,1,2767.764,0,1,0,0,0,7.925795
1263,3,0,0,13,44,1936,1,2730.22,0,0,1,0,0,7.912138
1263,4,0,0,13,44,1936,1,2691.681,0,0,0,1,0,7.897921
1263,5,0,0,13,44,1936,0,2681.469,0,0,0,0,1,7.89412
1264,1,1,0,12,59,3481,0,3372.673,1,0,0,0,0,8.123461
1264,2,1,0,12,59,3481,0,2369.002,0,1,0,0,0,7.770224
1264,3,1,0,12,59,3481,0,2694.771,0,0,1,0,0,7.899068
1264,4,1,0,12,59,3481,0,2183.991,0,0,0,1,0,7.688909
1264,5,1,0,12,59,3481,0,3313.39,0,0,0,0,1,8.105727
1265,1,1,0,15,44,1936,4,3216.447,1,0,0,0,0,8.076033
1265,2,1,0,15,44,1936,4,2897.739,0,1,0,0,0,7.971686
1265,3,1,0,15,44,1936,4,2202.81,0,0,1,0,0,7.697489
1265,4,1,0,15,44,1936,4,2017.949,0,0,0,1,0,7.609837
1265,5,1,0,15,44,1936,4,2162.317,0,0,0,0,1,7.678936
1266,1,1,0,12,49,2401,0,2680.169,1,0,0,0,0,7.893635
1266,2,1,0,12,49,2401,0,1915.483,0,1,0,0,0,7.557725
1266,3,1,0,12,49,2401,0,3299.261,0,0,1,0,0,8.101454
1266,4,1,0,12,49,2401,0,2427.563,0,0,0,1,0,7.794643
1266,5,1,0,12,49,2401,0,351.3286,0,0,0,0,1,5.861722
1267,1,1,0,12,32,1024,1,3271.604,1,0,0,0,0,8.093036
1267,2,1,0,12,32,1024,1,3664.051,0,1,0,0,0,8.206325
1267,3,1,0,12,32,1024,2,3683.633,0,0,1,0,0,8.211655
1267,4,1,0,12,32,1024,2,3169.427,0,0,0,1,0,8.061306
1267,5,1,0,12,32,1024,2,1779.775,0,0,0,0,1,7.484242
1268,1,1,0,16,31,961,0,2737.702,1,0,0,0,0,7.914874
1268,2,1,0,16,31,961,0,2482.901,0,1,0,0,0,7.817183
1268,3,1,0,16,31,961,0,2479.196,0,0,1,0,0,7.81569
1268,4,1,0,16,31,961,0,2706.804,0,0,0,1,0,7.903524
1268,5,1,0,16,31,961,0,2882.383,0,0,0,0,1,7.966372
1269,1,1,0,12,43,1849,1,3425.513,1,0,0,0,0,8.139007
1269,2,0,0,12,43,1849,1,3274.292,0,1,0,0,0,8.093857
1269,3,0,0,12,43,1849,1,3642.957,0,0,1,0,0,8.200551
1269,4,1,0,12,43,1849,1,3228.716,0,0,0,1,0,8.07984
1269,5,1,0,12,43,1849,1,3202.63,0,0,0,0,1,8.071728
1270,1,1,0,14,20,400,4,2120.81,1,0,0,0,0,7.659554
1270,2,1,0,14,20,400,4,2229.898,0,1,0,0,0,7.709711
1270,3,1,0,14,20,400,4,2659.524,0,0,1,0,0,7.885902
1270,4,1,0,14,20,400,4,2426.141,0,0,0,1,0,7.794057
1270,5,0,0,14,20,400,4,3765.554,0,0,0,0,1,8.23365
1271,1,1,1,15,25,625,1,2169.825,1,0,0,0,0,7.682402
1271,2,1,1,15,25,625,1,3773.095,0,1,0,0,0,8.235651
1271,3,1,1,15,25,625,2,2374.138,0,0,1,0,0,7.77239
1271,4,0,1,15,25,625,2,1939.169,0,0,0,1,0,7.570015
1271,5,1,1,15,25,625,2,1153.236,0,0,0,0,1,7.050327
1272,1,0,1,12,31,961,4,2693.345,1,0,0,0,0,7.898539
1272,2,0,1,12,31,961,4,2011.152,0,1,0,0,0,7.606463
1272,3,1,1,12,31,961,4,1556.825,0,0,1,0,0,7.350404
1272,4,1,1,12,31,961,4,1305.067,0,0,0,1,0,7.17401
1272,5,1,1,12,31,961,4,2691.024,0,0,0,0,1,7.897677
1273,1,1,0,15,33,1089,0,2027.928,1,0,0,0,0,7.61477
1273,2,1,0,15,33,1089,0,4965.803,0,1,0,0,0,8.51033
1273,3,1,0,15,33,1089,0,4273.63,0,0,1,0,0,8.360219
1273,4,1,0,15,33,1089,0,3866.862,0,0,0,1,0,8.260199
1273,5,1,0,15,33,1089,0,956.8079,0,0,0,0,1,6.863603
1274,1,1,0,14,23,529,0,1631.196,1,0,0,0,0,7.397069
1274,2,1,0,14,23,529,0,1411.137,0,1,0,0,0,7.252151
1274,3,1,0,14,23,529,0,1453.854,0,0,1,0,0,7.281973
1274,4,1,0,14,23,529,0,1318.634,0,0,0,1,0,7.184352
1274,5,1,0,14,23,529,0,1946.084,0,0,0,0,1,7.573575
1275,1,1,0,16,34,1156,0,5812.758,1,0,0,0,0,8.66781
1275,2,1,0,16,34,1156,0,5993.781,0,1,0,0,0,8.698478
1275,3,1,0,16,34,1156,0,4520.815,0,0,1,0,0,8.416448
1275,4,1,0,16,34,1156,0,7088.48,0,0,0,1,0,8.866226
1275,5,1,0,16,34,1156,0,6907.042,0,0,0,0,1,8.840297
1276,1,1,0,18,47,2209,2,2640.407,1,0,0,0,0,7.878688
1276,2,1,0,18,47,2209,2,3572.203,0,1,0,0,0,8.180938
1276,3,1,0,18,47,2209,1,3516.596,0,0,1,0,0,8.165249
1276,4,1,0,18,47,2209,1,3100.98,0,0,0,1,0,8.039474
1276,5,1,0,18,47,2209,2,3251.43,0,0,0,0,1,8.08685
1277,1,1,0,12,45,2025,3,1987.411,1,0,0,0,0,7.594588
1277,2,0,0,12,45,2025,3,2372.697,0,1,0,0,0,7.771782
1277,3,0,0,12,45,2025,3,1959.035,0,0,1,0,0,7.580207
1277,4,0,0,12,45,2025,3,2179.059,0,0,0,1,0,7.686648
1277,5,0,0,12,45,2025,3,2980.094,0,0,0,0,1,7.99971
1278,1,1,0,16,38,1444,0,3250.652,1,0,0,0,0,8.086611
1278,2,1,0,16,38,1444,0,3207.129,0,1,0,0,0,8.073132
1278,3,1,0,16,38,1444,0,3395.263,0,0,1,0,0,8.130136
1278,4,1,0,16,38,1444,0,3090.55,0,0,0,1,0,8.036104
1278,5,1,0,16,38,1444,0,3063.281,0,0,0,0,1,8.027242
1279,1,0,0,7,46,2116,1,1827.972,1,0,0,0,0,7.510962
1279,2,1,0,7,46,2116,1,2355.407,0,1,0,0,0,7.764469
1279,3,1,0,7,46,2116,1,2698.985,0,0,1,0,0,7.900631
1279,4,0,0,7,46,2116,1,2362.281,0,0,0,1,0,7.767383
1279,5,1,0,7,46,2116,1,1680.291,0,0,0,0,1,7.426723
1280,1,1,0,9,54,2916,4,3334.184,1,0,0,0,0,8.111983
1280,2,0,0,9,54,2916,4,2276.122,0,1,0,0,0,7.730228
1280,3,0,0,9,54,2916,4,3324.132,0,0,1,0,0,8.108964
1280,4,0,0,9,54,2916,4,3884.1,0,0,0,1,0,8.264647
1280,5,0,0,9,54,2916,4,4337.388,0,0,0,0,1,8.375028
1281,1,1,0,14,37,1369,0,1518.876,1,0,0,0,0,7.325726
1281,2,1,0,14,37,1369,0,1313.036,0,1,0,0,0,7.180098
1281,3,1,0,14,37,1369,1,1165.041,0,0,1,0,0,7.060511
1281,4,1,0,14,37,1369,1,1153.805,0,0,0,1,0,7.05082
1281,5,1,0,14,37,1369,1,1009.081,0,0,0,0,1,6.916795
1282,1,1,0,15,30,900,3,1784.872,1,0,0,0,0,7.487102
1282,2,1,0,15,30,900,3,4527.714,0,1,0,0,0,8.417973
1282,3,1,0,15,30,900,3,3956.245,0,0,1,0,0,8.283051
1282,4,1,0,15,30,900,3,4016.018,0,0,0,1,0,8.298046
1282,5,1,0,15,30,900,3,4588.436,0,0,0,0,1,8.431294
1283,1,1,0,14,50,2500,0,4708.851,1,0,0,0,0,8.457199
1283,2,1,0,14,50,2500,0,4817.328,0,1,0,0,0,8.479975
1283,3,1,0,14,50,2500,0,4883.913,0,0,1,0,0,8.493702
1283,4,1,0,14,50,2500,0,5341.106,0,0,0,1,0,8.583188
1283,5,1,0,14,50,2500,0,5057.687,0,0,0,0,1,8.528665
1284,1,0,0,15,60,3600,0,825.8511,1,0,0,0,0,6.716414
1284,2,0,0,15,60,3600,0,731.6464,0,1,0,0,0,6.595297
1284,3,0,0,15,60,3600,0,221.6088,0,0,1,0,0,5.400914
1284,4,0,0,15,60,3600,0,3080.577,0,0,0,1,0,8.032872
1284,5,0,0,15,60,3600,0,1349.409,0,0,0,0,1,7.207422
1285,1,0,0,9,59,3481,1,3506.289,1,0,0,0,0,8.162313
1285,2,0,0,9,59,3481,0,3448.254,0,1,0,0,0,8.145623
1285,3,0,0,9,59,3481,0,3497.055,0,0,1,0,0,8.159677
1285,4,0,0,9,59,3481,0,3383.507,0,0,0,1,0,8.126668
1285,5,0,0,9,59,3481,0,3373.705,0,0,0,0,1,8.123767
1286,1,0,0,12,45,2025,1,1902.023,1,0,0,0,0,7.550673
1286,2,0,0,12,45,2025,1,2291.802,0,1,0,0,0,7.737094
1286,3,0,0,12,45,2025,1,1255.784,0,0,1,0,0,7.135515
1286,4,0,0,12,45,2025,1,2412.027,0,0,0,1,0,7.788223
1286,5,0,0,12,45,2025,1,1993.994,0,0,0,0,1,7.597895
1287,1,1,1,18,43,1849,2,3041.892,1,0,0,0,0,8.020235
1287,2,1,1,18,43,1849,2,2582.218,0,1,0,0,0,7.856404
1287,3,1,1,18,43,1849,2,2585.427,0,0,1,0,0,7.857646
1287,4,1,1,18,43,1849,2,212.4358,0,0,0,1,0,5.35864
1287,5,1,1,18,43,1849,2,268.8628,0,0,0,0,1,5.594201
1288,1,1,0,12,43,1849,3,5642.468,1,0,0,0,0,8.638077
1288,2,1,0,12,43,1849,3,3540.637,0,1,0,0,0,8.172062
1288,3,1,0,12,43,1849,3,7738.095,0,0,1,0,0,8.953911
1288,4,1,0,12,43,1849,3,7305.999,0,0,0,1,0,8.896451
1288,5,1,0,12,43,1849,3,7228.991,0,0,0,0,1,8.885855
1289,1,1,0,16,41,1681,1,2681.281,1,0,0,0,0,7.89405
1289,2,1,0,16,41,1681,1,2811.455,0,1,0,0,0,7.941457
1289,3,1,0,16,41,1681,1,2950.031,0,0,1,0,0,7.989571
1289,4,1,0,16,41,1681,1,2730.421,0,0,0,1,0,7.912211
1289,5,1,0,16,41,1681,1,2884.614,0,0,0,0,1,7.967146
1290,1,1,1,11,35,1225,1,3010.315,1,0,0,0,0,8.0098
1290,2,1,1,11,35,1225,1,1118.067,0,1,0,0,0,7.019356
1290,3,1,1,11,35,1225,1,833.2369,0,0,1,0,0,6.725318
1290,4,1,1,11,35,1225,1,1509.101,0,0,0,1,0,7.319269
1290,5,1,1,11,35,1225,1,1583.85,0,0,0,0,1,7.367614
1291,1,0,0,14,33,1089,3,2056.47,1,0,0,0,0,7.628746
1291,2,0,0,14,33,1089,3,2004.602,0,1,0,0,0,7.603201
1291,3,0,0,14,33,1089,3,1758.297,0,0,1,0,0,7.472101
1291,4,0,0,14,33,1089,3,2777.377,0,0,0,1,0,7.929262
1291,5,0,0,14,33,1089,3,2399.047,0,0,0,0,1,7.782827
1292,1,1,0,12,54,2916,1,6908.722,1,0,0,0,0,8.84054
1292,2,1,0,12,54,2916,0,6174.038,0,1,0,0,0,8.728108
1292,3,1,0,12,54,2916,0,6620.663,0,0,1,0,0,8.797951
1292,4,1,0,12,54,2916,0,5282.783,0,0,0,1,0,8.572208
1292,5,1,0,12,54,2916,0,3851.805,0,0,0,0,1,8.256297
1293,1,1,0,16,49,2401,0,1989.602,1,0,0,0,0,7.59569
1293,2,1,0,16,49,2401,0,1385.481,0,1,0,0,0,7.233803
1293,3,1,0,16,49,2401,0,2543.022,0,0,1,0,0,7.841108
1293,4,1,0,16,49,2401,0,1956.138,0,0,0,1,0,7.578727
1293,5,1,0,16,49,2401,0,2148.383,0,0,0,0,1,7.672471
1294,1,1,0,14,34,1156,3,2637.104,1,0,0,0,0,7.877437
1294,2,1,0,14,34,1156,3,3099.115,0,1,0,0,0,8.038872
1294,3,1,0,14,34,1156,3,2953.938,0,0,1,0,0,7.990894
1294,4,1,0,14,34,1156,3,2272.486,0,0,0,1,0,7.72863
1294,5,1,0,14,34,1156,3,3720.921,0,0,0,0,1,8.221726
1295,1,1,0,12,20,400,1,1084.913,1,0,0,0,0,6.989255
1295,2,0,0,12,20,400,1,1177.206,0,1,0,0,0,7.070899
1295,3,0,0,12,20,400,3,1260.497,0,0,1,0,0,7.139261
1295,4,1,0,12,20,400,3,1277.428,0,0,0,1,0,7.152604
1295,5,1,0,12,20,400,3,1362.26,0,0,0,0,1,7.2169
