respond,gift,resplast,weekslast,propresp,mailsyear,giftlast,avggift,lgift,lavggift
1,25,0,26.14286,.545455,2.75,15,23.33333,3.218876,3.149883
0,0,1,13.14286,.727273,2.75,15,17.5,,2.862201
1,25,1,13.14286,.818182,2.75,10,13.83333,3.218876,2.627081
1,25,1,13.14286,.454545,2.75,25,24,3.218876,3.178054
1,30,1,13.14286,.454545,2.75,10,23,3.401197,3.135494
0,0,0,39.28571,.363636,2.75,25,31.25,,3.442019
0,0,0,51.28571,.545455,2.75,10,20,,2.995732
1,10,1,13.14286,1,2.75,10,10,2.302585,2.302585
1,10,1,13.14286,1,2.75,10,10,2.302585,2.302585
1,10,1,13.14286,.909091,2.75,15,11,2.302585,2.397895
1,20,0,51.28571,.545455,2.75,20,18.33333,2.995732,2.908721
1,10,1,13.14286,1,2.75,10,10,2.302585,2.302585
1,10,1,13.14286,1,2.75,10,10,2.302585,2.302585
1,10,1,13.14286,1,2.75,10,10,2.302585,2.302585
1,15,1,13.14286,.818182,2.75,15,15,2.70805,2.70805
1,10,1,13.14286,1,2.75,10,10,2.302585,2.302585
1,10,1,13.14286,1,2.75,10,10.16667,2.302585,2.319114
1,10,1,13.14286,1,2.75,10,10,2.302585,2.302585
1,10,1,13.14286,.909091,2.75,10,10.7,2.302585,2.370244
0,0,1,13.14286,.454545,2.75,25,25,,3.218876
0,0,0,90,.272727,2.75,25,41.66667,,3.729702
0,0,0,65.42857,.363636,2.75,25,31.25,,3.442019
1,10,1,13.14286,1,2.75,10,10.90909,2.302585,2.389596
1,10,1,13.14286,1,2.75,10,10,2.302585,2.302585
1,15,1,13.14286,.909091,2.75,10,12,2.70805,2.484907
1,20,1,13.14286,.727273,2.75,10,15,2.995732,2.70805
1,10,1,13.14286,.909091,2.75,10,12.5,2.302585,2.525729
1,15,0,26.14286,.727273,2.75,15,13.75,2.70805,2.621039
0,0,0,39.28571,.363636,2.75,50,36.25,,3.590439
1,15,0,26.14286,.818182,2.75,15,13.25,2.70805,2.583997
1,20,0,51.28571,.454545,2.75,20,22,2.995732,3.091043
1,10,1,13.14286,.909091,2.75,10,12,2.302585,2.484907
1,10,0,26.14286,.818182,2.75,10,13.33333,2.302585,2.590267
1,30,0,26.14286,.272727,2.75,30,35,3.401197,3.555348
1,10,1,13.14286,1,2.75,10,10.90909,2.302585,2.389596
1,20,1,13.14286,.727273,2.75,10,13.16667,2.995732,2.577688
0,0,1,13.14286,.454545,2.75,25,22,,3.091043
0,0,0,103.8571,.363636,2.75,90,33.75,,3.518981
0,0,1,13.14286,.818182,2.75,20,13.33333,,2.590267
1,25,0,51.28571,.454545,2.75,25,22,3.218876,3.091043
1,25,0,26.14286,.636364,2.75,10,15.75,3.218876,2.75684
0,0,1,13.14286,.454545,2.75,25,24,,3.178054
1,15,1,26.14286,.583333,3,10,15.75,2.70805,2.75684
1,10,0,51.28571,.5,2,10,10,2.302585,2.302585
1,25,0,51.28571,.333333,3,25,25,3.218876,3.218876
1,30,1,13.14286,.833333,3,30,30,3.401197,3.401197
1,25,1,13.14286,1,3,25,25,3.218876,3.218876
0,0,0,26.14286,.666667,3,50,50,,3.912023
1,25,1,13.14286,1,3,25,27.5,3.218876,3.314186
1,75,1,13.14286,.333333,3,75,75,4.317488,4.317488
1,25,1,13.14286,.833333,3,50,32,3.218876,3.465736
1,10,0,26.14286,.75,3,20,38.5,2.302585,3.650658
1,35,0,39.28571,.666667,3,50,37.5,3.555348,3.624341
1,25,1,13.14286,1,3,25,25,3.218876,3.218876
1,25,1,13.14286,1,3,25,25,3.218876,3.218876
0,0,1,13.14286,.75,3,25,42.25,,3.743604
0,0,0,26.14286,.833333,3,25,32.5,,3.48124
1,25,1,13.14286,1,3,25,25,3.218876,3.218876
1,25,1,13.14286,1,3,25,25,3.218876,3.218876
1,50,1,13.14286,.583333,3,25,42.83333,3.912023,3.757317
0,0,1,13.14286,.583333,3,75,50,,3.912023
1,50,0,39.28571,.583333,3,50,50,3.912023,3.912023
1,30,1,13.14286,1,3,30,28.33333,3.401197,3.344039
1,75,1,13.14286,.916667,3,50,54.5,4.317488,3.998201
0,0,0,26.14286,.5,3,180,88.33334,,4.481118
0,0,0,77.14286,.5,3,75,87.5,,4.471639
1,25,1,13.14286,1,3,10,25.83333,3.218876,3.251666
1,50,1,13.14286,.916667,3,50,47.25,3.912023,3.855453
1,50,1,13.14286,.75,3,25,61.11111,3.912023,4.112694
1,50,1,13.14286,.75,3,25,52.75,3.912023,3.965564
0,0,0,51.28571,.583333,3,100,78.5,,4.363099
1,50,1,13.14286,.916667,3,25,43.16667,3.912023,3.765069
1,25,1,13.14286,.727273,3.25,25,50,3.218876,3.912023
1,50,1,13.14286,.833333,3,40,44.5,3.912023,3.795489
1,30,1,13.14286,.833333,3,25,35.8,3.401197,3.577948
1,50,1,13.14286,.916667,3,50,37.25,3.912023,3.617652
1,100,0,51.28571,.333333,3,100,100,4.60517,4.60517
1,50,1,13.14286,.583333,3,50,50,3.912023,3.912023
1,25,1,13.14286,1,3,25,33.33333,3.218876,3.506558
1,100,0,51.28571,.5,3,100,58.33333,4.60517,4.066174
1,10,1,13.14286,1,3,25,25.83333,2.302585,3.251666
1,25,1,13.14286,1,3,25,25,3.218876,3.218876
0,0,1,13.14286,.833333,3,35,26.5,,3.277145
0,0,1,13.14286,.833333,3,25,25,,3.218876
0,0,1,13.14286,.833333,3,25,25,,3.218876
0,0,0,51.28571,.416667,3,50,50,,3.912023
0,0,0,77.14286,.25,3,100,100,,4.60517
0,0,0,39.28571,.833333,3,25,29.5,,3.38439
1,50,0,39.28571,.666667,3,25,25,3.912023,3.218876
0,0,1,13.14286,.916667,3,25,25.90909,,3.254594
0,0,0,26.14286,.583333,3,50,40,,3.688879
1,100,1,13.14286,.916667,3,80,73.16666,4.60517,4.29274
1,25,1,13.14286,.666667,3,25,28.16667,3.218876,3.338139
1,25,1,13.14286,.916667,3,25,22.9091,3.218876,3.131534
1,25,1,13.14286,.75,3,25,25,3.218876,3.218876
1,25,0,51.28571,.666667,3,25,28.16667,3.218876,3.338139
1,25,0,26.14286,.75,3,25,25,3.218876,3.218876
0,0,0,51.28571,.5,3,40,45,,3.806663
1,25,1,13.14286,.833333,3,25,23.5,3.218876,3.157
1,50,0,51.28571,.416667,3,50,50,3.912023,3.912023
0,0,0,39.28571,.5,3,25,50,,3.912023
1,20,1,13.14286,.916667,3,25,26.36365,2.995732,3.271986
1,25,1,13.14286,.916667,3,25,25,3.218876,3.218876
1,25,1,13.14286,.916667,3,25,25,3.218876,3.218876
0,0,1,13.14286,1,3,100,87.5,,4.471639
1,25,1,13.14286,.833333,3,25,27.5,3.218876,3.314186
1,25,1,13.14286,.846154,3.25,25,27.25,3.218876,3.305053
1,25,0,26.14286,.916667,3,25,25,3.218876,3.218876
1,50,1,13.14286,.75,3,50,25,3.912023,3.218876
1,50,1,13.14286,.5,3,35,40,3.912023,3.688879
0,0,1,13.14286,.833333,3,25,31,,3.433987
1,25,0,26.14286,.916667,3,25,25,3.218876,3.218876
0,0,0,26.14286,.916667,3,25,25.90909,,3.254594
1,25,1,13.14286,1,3,25,25,3.218876,3.218876
1,25,1,13.14286,.916667,3,25,25,3.218876,3.218876
1,25,1,13.14286,1,3,25,22.91666,3.218876,3.131864
1,90,0,51.28571,.25,3,75,75,4.49981,4.317488
0,0,0,26.14286,.833333,3,100,31,,3.433987
1,25,1,13.14286,1,3,25,24.16667,3.218876,3.184974
0,0,0,26.14286,.916667,3,75,63.66667,,4.153661
1,10,1,13.14286,.818182,2.75,10,10,2.302585,2.302585
1,100,1,13.14286,1,3,100,68.75,4.60517,4.230477
1,25,0,39.28571,.615385,3.25,25,25,3.218876,3.218876
0,0,1,13.14286,.769231,3.25,25,22,,3.091043
1,25,1,13.14286,.692308,3.25,25,25,3.218876,3.218876
0,0,0,65.42857,.307692,3.25,75,68.75,,4.230477
0,0,0,51.28571,.769231,3.25,25,25,,3.218876
1,25,0,26.14286,.769231,3.25,25,22.5,3.218876,3.113515
0,0,0,39.28571,.769231,3.25,25,25,,3.218876
0,0,0,39.28571,.307692,3.25,50,50,,3.912023
0,0,0,26.14286,.692308,3.25,15,21.11111,,3.049799
1,25,1,13.14286,.692308,3.25,25,25,3.218876,3.218876
0,0,1,13.14286,.615385,3.25,25,31.83333,,3.460514
0,0,1,13.14286,.615385,3.25,25,23.75,,3.167583
0,0,1,13.14286,.769231,3.25,25,22.5,,3.113515
1,25,0,39.28571,.538462,3.25,25,24.25,3.218876,3.188417
0,0,1,13.14286,.846154,3.25,25,18.66667,,2.926739
1,15,1,13.14286,1,3.25,15,14.66667,2.70805,2.685577
0,0,0,51.28571,.615385,3.25,25,35,,3.555348
1,25,0,26.14286,.692308,3.25,25,25,3.218876,3.218876
1,20,1,13.14286,1,3,15,18.75,2.995732,2.931194
1,30,1,13.14286,1,3.25,30,28.83333,3.401197,3.361532
1,25,1,13.14286,1,3.25,30,25,3.218876,3.218876
1,25,1,13.14286,.692308,3.25,15,17.75,3.218876,2.876385
1,100,0,39.28571,.461538,3.25,100,100,4.60517,4.60517
1,50,1,13.14286,.923077,3.25,50,56.25,3.912023,4.029806
1,50,1,13.14286,.769231,3.25,50,65,3.912023,4.174387
1,25,1,13.14286,.923077,3.25,25,42.08334,3.218876,3.739652
0,0,0,26.14286,.769231,3.25,50,50,,3.912023
0,0,1,13.14286,.846154,3.25,25,25,,3.218876
1,50,1,13.14286,.923077,3.25,30,29.5,3.912023,3.38439
0,0,1,13.14286,.461538,3.25,30,46.66667,,3.84303
0,0,0,26.14286,.785714,3.5,35,34.5,,3.540959
0,0,0,26.14286,.923077,3.25,25,27.5,,3.314186
0,0,0,26.14286,.923077,3.25,25,25,,3.218876
1,25,1,13.14286,.846154,3.25,25,25,3.218876,3.218876
1,25,1,13.14286,.846154,3.25,10,23.66667,3.218876,3.164068
1,15,1,13.14286,.846154,3.25,15,15.9091,2.70805,2.766891
1,20,1,13.14286,.846154,3.25,20,15.5,2.995732,2.74084
0,0,0,39.28571,.384615,3.25,10,15,,2.70805
0,0,1,13.14286,.692308,3.25,10,11.66667,,2.456736
0,0,0,51.28571,.307692,3.25,25,25,,3.218876
1,25,0,65.42857,.538462,3.25,25,15,3.218876,2.70805
0,0,0,90,.384615,3.25,25,25,,3.218876
0,0,0,51.28571,.384615,3.25,25,25,,3.218876
0,0,0,51.28571,.384615,3.25,25,25,,3.218876
0,0,0,51.28571,.461538,3.25,10,20,,2.995732
0,0,0,51.28571,.615385,3.25,10,13.16667,,2.577688
1,25,1,13.14286,.833333,3,25,23,3.218876,3.135494
0,0,1,13.14286,.615385,3.25,15,13.16667,,2.577688
1,20,1,13.14286,.615385,3.25,15,14.37501,2.995732,2.665491
0,0,0,26.14286,.692308,3.25,10,10,,2.302585
0,0,0,39.28571,.25,3,25,25,,3.218876
0,0,0,120.1429,.230769,3.25,25,25,,3.218876
0,0,0,120.1429,.230769,3.25,25,25,,3.218876
0,0,0,103.8571,.230769,3.25,25,25,,3.218876
1,10,1,13.14286,.461538,3.25,10,22.5,2.302585,3.113515
1,25,0,51.28571,.384615,3.25,25,22,3.218876,3.091043
1,50,1,13.14286,.461538,3.25,25,25,3.912023,3.218876
1,25,0,39.28571,.461538,3.25,25,25,3.218876,3.218876
0,0,1,13.14286,.785714,3.5,10,15,,2.70805
1,250,1,13.14286,.75,3,50,188.8333,5.521461,5.240865
1,10,1,13.14286,.769231,3.25,15,17.5,2.302585,2.862201
1,15,1,13.14286,.461538,3.25,15,27.5,2.70805,3.314186
0,0,0,26.14286,.384615,3.25,25,30,,3.401197
0,0,1,13.14286,1,3.25,10,12.69231,,2.540996
0,0,0,77.14286,.307692,3.25,50,37.5,,3.624341
1,25,0,51.28571,.357143,3.5,25,25,3.218876,3.218876
0,0,0,39.28571,.461538,3.25,25,25,,3.218876
0,0,0,143,.230769,3.25,50,50,,3.912023
0,0,0,26.14286,.461538,3.25,25,26.66667,,3.283414
0,0,0,65.42857,.384615,3.25,25,30,,3.401197
0,0,0,77.14286,.384615,3.25,25,25,,3.218876
1,10,1,13.14286,1,3.25,10,10,2.302585,2.302585
0,0,0,39.28571,.384615,3.25,25,30,,3.401197
1,25,1,13.14286,.461538,3.25,25,25,3.218876,3.218876
1,25,1,13.14286,.75,3,25,23.83333,3.218876,3.171085
0,0,0,90,.416667,3,25,25,,3.218876
1,20,0,39.28571,.666667,3,20,16.83333,2.995732,2.823361
0,0,0,90,.25,3,50,50,,3.912023
0,0,0,26.14286,.75,3,25,15.5,,2.74084
1,25,0,26.14286,.5,3,10,22.5,3.218876,3.113515
1,20,1,13.14286,1,3,10,10.83333,2.995732,2.382628
1,25,0,65.42857,.583333,3,20,18.5,3.218876,2.917771
1,10,1,13.14286,.666667,3,25,16.83333,2.302585,2.823361
1,50,0,51.28571,.416667,3,25,21,3.912023,3.044523
1,25,0,26.14286,.416667,3,25,25,3.218876,3.218876
1,10,1,13.14286,1,3,10,11.66667,2.302585,2.456736
1,25,1,13.14286,.5,3,20,23.33333,3.218876,3.149883
1,25,1,13.14286,.333333,3,25,25,3.218876,3.218876
0,0,0,103.8571,.333333,3,50,37.5,,3.624341
0,0,0,90,.416667,3,25,30,,3.401197
1,10,0,51.28571,.666667,3,10,15,2.302585,2.70805
1,25,0,51.28571,.416667,3,25,25,3.218876,3.218876
1,15,1,13.14286,.916667,3,10,12.75,2.70805,2.545531
0,0,1,13.14286,.5,3,20,23.33333,,3.149883
1,25,0,51.28571,.5,3,25,25,3.218876,3.218876
1,10,1,13.14286,1,3,15,13.75,2.302585,2.621039
0,0,0,143,.25,3,50,56.66667,,4.037186
1,15,1,13.14286,.666667,3,20,15.66667,2.70805,2.751535
1,25,1,13.14286,.416667,3,25,30,3.218876,3.401197
0,0,0,77.14286,.583333,3,25,25,,3.218876
1,25,0,51.28571,.5,3,25,25,3.218876,3.218876
1,20,1,13.14286,.833333,3,10,14.5,2.995732,2.674149
1,25,0,65.42857,.333333,3,25,25,3.218876,3.218876
1,20,0,26.14286,.666667,3,15,18.75,2.995732,2.931194
1,20,0,26.14286,.583333,3,20,18.5,2.995732,2.917771
1,25,1,13.14286,.75,3,15,14,3.218876,2.639057
0,0,0,39.28571,.75,3,20,16.11111,,2.779509
1,25,1,13.14286,.833333,3,15,14.5,3.218876,2.674149
0,0,0,51.28571,.333333,3,50,42.5,,3.749504
1,25,0,51.28571,.583333,3,25,20.75,3.218876,3.032546
1,15,1,13.14286,.833333,3,15,14,2.70805,2.639057
1,30,0,51.28571,.333333,3,30,30,3.401197,3.401197
1,50,0,90,.25,3,50,33.33333,3.912023,3.506558
1,35,0,103.8571,.272727,2.75,25,25,3.555348,3.218876
1,10,1,13.14286,.916667,3,10,10,2.302585,2.302585
1,10,1,13.14286,1,3,10,10,2.302585,2.302585
0,0,0,51.28571,.666667,3,15,15,,2.70805
1,15,0,26.14286,.75,3,10,11.66667,2.70805,2.456736
1,15,0,51.28571,.583333,3,15,15,2.70805,2.70805
1,10,1,13.14286,.916667,3,10,10,2.302585,2.302585
1,20,0,39.28571,.583333,3,20,15.75,2.995732,2.75684
0,0,0,51.28571,.666667,3,15,16.25,,2.788093
0,0,1,13.14286,.583333,3,25,25.75,,3.248435
1,10,1,13.14286,1,3,10,10,2.302585,2.302585
0,0,0,39.28571,.416667,3,25,22,,3.091043
1,10,0,26.14286,.916667,3,10,10,2.302585,2.302585
0,0,1,13.14286,.5,3,25,21.16667,,3.052428
1,15,0,26.14286,.666667,3,15,11.83333,2.70805,2.47092
1,25,0,51.28571,.333333,3,25,25,3.218876,3.218876
1,25,0,51.28571,.333333,3,25,25,3.218876,3.218876
1,15,0,51.28571,.5,3,15,20,2.70805,2.995732
0,0,0,51.28571,.5,3,20,22.5,,3.113515
1,25,0,51.28571,.333333,3,25,31.25,3.218876,3.442019
0,0,1,13.14286,.583333,3,15,16.5,,2.80336
1,15,0,26.14286,.583333,3,15,17.83333,2.70805,2.881069
1,25,1,13.14286,.666667,3,20,18.16667,3.218876,2.899588
1,10,1,13.14286,.583333,3,10,18.5,2.302585,2.917771
0,0,0,103.8571,.25,3,50,50,,3.912023
1,30,0,65.42857,.333333,3,30,28.75,3.401197,3.358638
1,30,0,51.28571,.333333,3,30,28.75,3.401197,3.358638
1,10,0,51.28571,.5,3,25,20,2.302585,2.995732
0,0,0,26.14286,.416667,3,25,25,,3.218876
1,15,1,13.14286,.75,3,15,13.83333,2.70805,2.627081
0,0,0,26.14286,.75,3,15,15,,2.70805
0,0,0,51.28571,.461538,3.25,25,23.33333,,3.149883
1,10,1,13.14286,1,3,10,10,2.302585,2.302585
0,0,1,13.14286,.5,3,25,23.33333,,3.149883
1,10,1,13.14286,1,3,10,10,2.302585,2.302585
0,0,1,13.14286,.416667,3,25,22,,3.091043
1,30,0,51.28571,.5,3,30,20,3.401197,2.995732
0,0,0,39.28571,.363636,2.75,25,31.25,,3.442019
1,20,1,13.14286,.916667,3,20,20,2.995732,2.995732
1,25,1,13.14286,.666667,3,25,19.66667,3.218876,2.978925
0,0,0,39.28571,.666667,3,25,25,,3.218876
1,25,0,39.28571,.666667,3,25,25,3.218876,3.218876
1,10,1,13.14286,.769231,3.25,25,22.5,2.302585,3.113515
1,20,1,13.14286,.75,3,25,21.11111,2.995732,3.049799
1,15,0,26.14286,.833333,3,15,20,2.70805,2.995732
1,25,1,13.14286,.75,3,25,20,3.218876,2.995732
1,25,0,51.28571,.416667,3,50,40,3.218876,3.688879
1,25,0,77.14286,.583333,3,25,25,3.218876,3.218876
1,10,1,13.14286,.75,3,25,23.33333,2.302585,3.149883
1,25,1,13.14286,.666667,3,25,25,3.218876,3.218876
0,0,1,13.14286,.916667,3,20,19.5,,2.970414
1,25,1,13.14286,.666667,3,25,25,3.218876,3.218876
1,50,0,51.28571,.333333,3,50,43.75,3.912023,3.778491
1,25,0,26.14286,.666667,3,25,25,3.218876,3.218876
1,25,0,39.28571,.75,3,25,22.25,3.218876,3.102342
0,0,1,13.14286,.583333,3,50,32.16667,,3.470931
0,0,1,13.14286,.666667,3,25,26.25,,3.267666
1,25,0,26.14286,.666667,3,25,26.25,3.218876,3.267666
1,25,0,39.28571,.333333,3,25,25,3.218876,3.218876
1,50,0,26.14286,.333333,3,50,50,3.912023,3.912023
1,50,0,51.28571,.333333,3,50,50,3.912023,3.912023
1,15,1,13.14286,1,3,12,15.5,2.70805,2.74084
1,30,1,13.14286,.666667,3,35,28.16667,3.401197,3.338139
0,0,1,13.14286,.916667,3,15,23.16667,,3.142715
1,25,0,26.14286,.916667,3,25,18.16667,3.218876,2.899588
1,25,1,13.14286,.583333,3,25,27.83333,3.218876,3.326234
1,25,0,26.14286,.5,3,25,37.5,3.218876,3.624341
1,25,0,26.14286,.666667,3,25,23.75,3.218876,3.167583
1,50,0,51.28571,.333333,3,50,50,3.912023,3.912023
0,0,0,51.28571,.583333,3,50,34.25,,3.533687
1,25,1,13.14286,.666667,3,25,25,3.218876,3.218876
1,50,0,51.28571,.333333,3,50,50,3.912023,3.912023
0,0,1,13.14286,.833333,3,25,25,,3.218876
0,0,1,13.14286,.833333,3,25,25,,3.218876
1,30,1,13.14286,.666667,3,25,23.75,3.401197,3.167583
1,25,0,26.14286,.583333,3,30,27.16667,3.218876,3.301991
1,20,1,13.14286,.666667,3,10,22.5,2.995732,3.113515
1,15,1,13.14286,.916667,3,15,14.09091,2.70805,2.64553
1,15,1,13.14286,1,3,12,13.5,2.70805,2.60269
1,25,0,26.14286,.583333,3,15,23.5,3.218876,3.157
1,25,0,39.28571,.583333,3,25,20.75,3.218876,3.032546
1,10,1,13.14286,.916667,3,20,15,2.302585,2.70805
1,25,1,13.14286,.75,3,25,18.83333,3.218876,2.935628
1,20,0,51.28571,.583333,3,25,25,2.995732,3.218876
0,0,1,13.14286,.75,3,25,20,,2.995732
1,25,1,13.14286,.666667,3,25,21.25,3.218876,3.056357
1,25,0,26.14286,.75,3,20,23.83333,3.218876,3.171085
1,30,1,13.14286,.5,3,25,26.66667,3.401197,3.283414
0,0,0,120.1429,.25,3,100,66.66666,,4.199705
0,0,0,26.14286,.666667,3,20,23.75,,3.167583
1,25,0,26.14286,.5,3,25,23.33333,3.218876,3.149883
1,10,1,13.14286,.769231,3.25,20,17.5,2.302585,2.862201
1,10,1,13.14286,.916667,3,10,13.66667,2.302585,2.61496
0,0,1,13.14286,.583333,3,25,26.5,,3.277145
1,25,0,39.28571,.5,3,25,25,3.218876,3.218876
1,25,0,51.28571,.583333,3,25,24.25,3.218876,3.188417
1,10,1,13.14286,.916667,3,10,17.75,2.302585,2.876385
1,25,1,13.14286,.666667,3,25,19.37501,3.218876,2.963984
0,0,1,13.14286,.583333,3,25,25,,3.218876
1,15,0,39.28571,.5,3,10,24.16667,2.70805,3.184974
1,20,1,13.14286,.692308,3.25,20,21.5,2.995732,3.068053
1,35,1,13.14286,.416667,3,35,35,3.555348,3.555348
0,0,0,51.28571,.5,3,40,34.16667,,3.53125
1,25,0,65.42857,.416667,3,40,30,3.218876,3.401197
0,0,1,13.14286,.75,3,25,22.75,,3.124565
1,25,0,26.14286,.5,3,25,25,3.218876,3.218876
0,0,0,120.1429,.333333,3,50,50,,3.912023
1,25,0,26.14286,.583333,3,25,25,3.218876,3.218876
0,0,0,65.42857,.333333,3,50,50,,3.912023
0,0,0,143,.25,3,50,50,,3.912023
1,25,0,77.14286,.416667,3,25,30,3.218876,3.401197
1,10,1,13.14286,.833333,3,10,19,2.302585,2.944439
0,0,0,65.42857,.583333,3,25,25,,3.218876
1,25,1,13.14286,.833333,3,15,16.5,3.218876,2.80336
1,20,0,39.28571,.363636,2.75,15,22.5,2.995732,3.113515
0,0,0,51.28571,.272727,2.75,10,10,,2.302585
0,0,0,103.8571,.3,2.5,25,25,,3.218876
0,0,1,13.14286,.8,2.5,5,8.166667,,2.100061
0,0,0,90,.3,2.5,25,25,,3.218876
0,0,0,51.28571,.3,2.5,25,25,,3.218876
0,0,0,51.28571,.3,2.5,25,25,,3.218876
1,25,0,51.28571,.2,2.5,25,25,3.218876,3.218876
1,10,0,26.14286,.6,2.5,10,10.83333,2.302585,2.382628
0,0,0,90,.4,2.5,15,18.75,,2.931194
0,0,0,143,.181818,2.75,25,37.5,,3.624341
0,0,0,143,.3,2.5,25,25,,3.218876
0,0,0,120.1429,.3,2.5,25,25,,3.218876
0,0,0,90,.5,2.5,15,15,,2.70805
0,0,0,65.42857,.272727,2.75,25,25,,3.218876
1,20,0,51.28571,.4,2.5,20,13.75,2.995732,2.621039
0,0,1,26.14286,.7,2.5,15,10.75,,2.374906
0,0,0,51.28571,.3,2.5,25,25,,3.218876
0,0,0,129.1429,.272727,2.75,25,25,,3.218876
1,10,1,13.14286,.6,2.5,10,9.166667,2.302585,2.215574
0,0,1,13.14286,.8,2.5,10,10,,2.302585
1,10,0,26.14286,.7,2.5,10,10,2.302585,2.302585
1,10,0,51.28571,.6,2.5,10,10,2.302585,2.302585
0,0,0,26.14286,.3,2.5,25,25,,3.218876
1,10,1,13.14286,.6,2.5,10,10,2.302585,2.302585
0,0,0,26.14286,.2,2.5,40,40,,3.688879
1,10,0,51.28571,.7,2.5,10,10,2.302585,2.302585
1,5,1,13.14286,.727273,2.75,10,9.375004,1.609438,2.238047
0,0,0,51.28571,.5,2.5,20,12,,2.484907
1,8,1,13.14286,.8,2.5,10,8.25,2.079442,2.110213
0,0,0,39.28571,.545455,2.75,20,13.33333,,2.590267
1,10,1,13.14286,.6,2.5,10,11.33333,2.302585,2.427748
0,0,0,26.14286,.5,2.5,10,16,,2.772589
1,10,0,39.28571,.363636,2.75,10,17.5,2.302585,2.862201
1,10,0,26.14286,.7,2.5,10,10,2.302585,2.302585
1,10,0,39.28571,.7,2.5,10,10,2.302585,2.302585
1,10,0,26.14286,.7,2.5,10,10,2.302585,2.302585
0,0,0,65.42857,.4,2.5,25,18.75,,2.931194
0,0,0,143,.2,2.5,25,25,,3.218876
0,0,0,39.28571,.545455,2.75,5,11.16667,,2.412933
0,0,0,26.14286,.5,2.5,10,12,,2.484907
0,0,1,13.14286,.4,2.5,25,17.5,,2.862201
1,10,0,51.28571,.6,2.5,10,10,2.302585,2.302585
0,0,0,51.28571,.545455,2.75,20,11.66667,,2.456736
0,0,0,26.14286,.545455,2.75,15,11.66667,,2.456736
1,5,0,26.14286,.7,2.5,5,7.833333,1.609438,2.058388
1,25,0,51.28571,.3,2.5,25,15,3.218876,2.70805
0,0,0,26.14286,.8,2.5,5,8.166667,,2.100061
0,0,0,65.42857,.2,2.5,50,40,,3.688879
0,0,0,26.14286,.7,2.5,10,10,,2.302585
0,0,1,13.14286,.3,2.5,10,23.33333,,3.149883
1,10,0,26.14286,.6,2.5,10,10,2.302585,2.302585
0,0,1,13.14286,.5,2.5,15,14,,2.639057
0,0,0,39.28571,.7,2.5,10,10,,2.302585
1,10,1,13.14286,.7,2.5,10,7.166667,2.302585,1.969441
0,0,1,13.14286,.6,2.5,10,10,,2.302585
0,0,0,51.28571,.545455,2.75,10,11.66667,,2.456736
1,10,0,26.14286,.6,2.5,10,10,2.302585,2.302585
0,0,0,120.1429,.272727,2.75,25,25,,3.218876
1,10,0,26.14286,.909091,2.75,10,6.5,2.302585,1.871802
0,0,1,13.14286,.7,2.5,10,10,,2.302585
1,10,0,26.14286,.7,2.5,10,10,2.302585,2.302585
1,10,1,13.14286,.6,2.5,15,10.83333,2.302585,2.382628
0,0,0,103.8571,.3,2.5,25,25,,3.218876
1,15,0,51.28571,.4,2.5,15,15,2.70805,2.70805
0,0,1,13.14286,.3,2.5,25,25,,3.218876
0,0,0,51.28571,.2,2.5,25,25,,3.218876
1,10,0,26.14286,.6,2.5,10,10,2.302585,2.302585
1,15,0,39.28571,.454545,2.75,12,11.25,2.70805,2.420368
0,0,1,13.14286,.2,2.5,25,22.5,,3.113515
0,0,0,39.28571,.7,2.5,10,10,,2.302585
1,10,0,39.28571,.6,2.5,10,10,2.302585,2.302585
0,0,1,13.14286,.6,2.5,10,11.66667,,2.456736
0,0,0,51.28571,.6,2.5,10,10,,2.302585
1,10,0,51.28571,.545455,2.75,10,10,2.302585,2.302585
0,0,0,39.28571,.7,2.5,10,9.25,,2.224623
1,10,1,13.14286,.7,2.5,10,10,2.302585,2.302585
1,10,1,13.14286,.9,2.5,10,10,2.302585,2.302585
1,10,1,13.14286,.7,2.5,10,10,2.302585,2.302585
1,10,1,13.14286,1,2.5,5,8,2.302585,2.079442
1,25,0,51.28571,.3,2.5,25,25,3.218876,3.218876
0,0,0,26.14286,.8,2.5,10,10,,2.302585
1,25,0,26.14286,.3,2.5,25,25,3.218876,3.218876
1,10,0,39.28571,.818182,2.75,10,10,2.302585,2.302585
1,25,0,65.42857,.3,2.5,25,25,3.218876,3.218876
1,10,0,65.42857,.6,2.5,10,15,2.302585,2.70805
1,15,1,13.14286,.909091,2.75,15,8.5,2.70805,2.140066
1,25,1,13.14286,.3,2.5,25,23.33333,3.218876,3.149883
0,0,0,26.14286,.4,2.5,25,25,,3.218876
0,0,0,39.28571,.4,2.5,25,25,,3.218876
1,15,0,39.28571,.5,2.5,15,14,2.70805,2.639057
0,0,0,51.28571,.2,2.5,50,50,,3.912023
1,10,1,13.14286,.7,2.5,10,10.83333,2.302585,2.382628
0,0,0,26.14286,.5,2.5,15,19,,2.944439
0,0,0,77.14286,.454545,2.75,25,19,,2.944439
1,10,1,13.14286,.727273,2.75,10,11.25,2.302585,2.420368
0,0,1,13.14286,.4,2.5,25,25,,3.218876
0,0,0,51.28571,.4,2.5,20,16.25,,2.788093
1,10,1,13.14286,.9,2.5,10,10,2.302585,2.302585
0,0,1,13.14286,.363636,2.75,25,25,,3.218876
