id,year,wage,educ,exper,manuf,black,lwage,y81,y82,y83,y84,y85,y86,y87,inlf,expersq,lwage_1,inlf_1,inlfp1
610,82,5866.53,11,0,0,1,8.677018,0,1,0,0,0,0,0,1,0,,1,1
610,83,14884.76,11,1,1,1,9.608093,0,0,1,0,0,0,0,1,1,9.503797,1,1
610,84,12870.18,11,2,0,1,9.462668,0,0,0,1,0,0,0,1,4,9.608093,0,1
610,85,13410.55,11,3,1,1,9.503797,0,0,0,0,1,0,0,1,9,9.55742,1,0
610,86,14149.29,11,4,0,1,9.55742,0,0,0,0,0,1,0,1,16,8.677018,1,1
610,87,14663.64,11,5,0,1,9.593126,0,0,0,0,0,0,1,1,25,9.462668,1,
612,81,,10,0,0,1,,1,0,0,0,0,0,0,0,0,,,1
612,82,,10,0,0,1,,0,1,0,0,0,0,0,0,0,9.593126,0,0
612,83,4500.09,10,0,0,1,8.411853,0,0,1,0,0,0,0,1,0,9.149796,1,0
612,84,9412.52,10,1,0,1,9.149796,0,0,0,1,0,0,0,1,1,,0,1
612,85,9255.25,10,2,0,1,9.132946,0,0,0,0,1,0,0,1,4,8.411853,1,1
612,86,,10,3,0,1,,0,0,0,0,0,1,0,0,9,,1,0
612,87,16126.51,10,3,1,1,9.68822,0,0,0,0,0,0,1,1,9,9.132946,0,
613,81,,11,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
613,82,,11,0,0,1,,0,1,0,0,0,0,0,0,0,9.68822,0,0
613,83,6346.21,11,0,0,1,8.755613,0,0,1,0,0,0,0,1,0,9.62438,0,0
613,84,,11,1,0,1,,0,0,0,1,0,0,0,0,1,,0,1
613,85,7517.41,11,1,0,1,8.924977,0,0,0,0,1,0,0,1,1,,1,1
613,86,15129.18,11,2,1,1,9.62438,0,0,0,0,0,1,0,1,4,8.924977,1,1
613,87,,11,3,0,1,,0,0,0,0,0,0,1,0,9,,1,
617,81,9546.54,12,0,0,1,9.163934,1,0,0,0,0,0,0,1,0,,,1
617,82,,12,1,0,1,,0,1,0,0,0,0,0,0,1,8.755613,1,1
617,83,11613.09,12,1,0,1,9.359888,0,0,1,0,0,0,0,1,1,10.14051,1,1
617,84,12469.23,12,2,0,1,9.43102,0,0,0,1,0,0,0,1,4,9.092466,0,1
617,85,8888.08,12,3,0,1,9.092466,0,0,0,0,1,0,0,1,9,,1,1
617,86,12191.95,12,4,0,1,9.408531,0,0,0,0,0,1,0,1,16,9.163934,1,0
617,87,25349.38,12,5,0,1,10.14051,0,0,0,0,0,0,1,1,25,9.43102,1,
630,81,,12,0,0,1,,1,0,0,0,0,0,0,0,0,,,1
630,82,7839.36,12,0,0,1,8.966912,0,1,0,0,0,0,0,1,0,8.730236,1,1
630,83,7186.92,12,1,0,1,8.880018,0,0,1,0,0,0,0,1,1,,1,1
630,84,6370.46,12,2,0,1,8.759427,0,0,0,1,0,0,0,1,4,8.749343,1,1
630,85,6187.19,12,3,0,1,8.730236,0,0,0,0,1,0,0,1,9,8.880018,1,1
630,86,6306.54,12,4,0,1,8.749343,0,0,0,0,0,1,0,1,16,8.78818,1,1
630,87,6556.29,12,5,0,1,8.78818,0,0,0,0,0,0,1,1,25,8.966912,0,
633,81,6561.46,11,0,0,1,8.788968,1,0,0,0,0,0,0,1,0,,,1
633,82,11595.66,11,1,0,1,9.358386,0,1,0,0,0,0,0,1,1,9.454069,1,1
633,83,16280.21,11,2,0,1,9.697705,0,0,1,0,0,0,0,1,4,9.358386,1,1
633,84,12759.98,11,3,0,1,9.454069,0,0,0,1,0,0,0,1,9,9.66956,1,1
633,85,15828.39,11,4,0,1,9.66956,0,0,0,0,1,0,0,1,16,9.144176,1,1
633,86,12127.97,11,5,0,1,9.40327,0,0,0,0,0,1,0,1,25,8.788968,1,0
633,87,9359.77,11,6,0,1,9.144176,0,0,0,0,0,0,1,1,36,8.759427,1,
635,81,10639.03,12,0,0,1,9.272285,1,0,0,0,0,0,0,1,0,,,1
635,82,,12,1,0,1,,0,1,0,0,0,0,0,0,1,,0,0
635,83,,12,1,0,1,,0,0,1,0,0,0,0,0,1,9.40327,1,1
635,84,16246.04,12,1,0,1,9.695604,0,0,0,1,0,0,0,1,1,9.272285,1,1
635,85,13104.87,12,2,0,1,9.48074,0,0,0,0,1,0,0,1,4,,0,1
635,86,13886.52,12,3,0,1,9.538673,0,0,0,0,0,1,0,1,9,10.2017,1,1
635,87,26948.99,12,4,0,1,10.2017,0,0,0,0,0,0,1,1,16,9.695604,1,
638,81,,12,1,0,1,,1,0,0,0,0,0,0,0,1,,,1
638,82,,12,1,0,1,,0,1,0,0,0,0,0,0,1,9.538673,1,0
638,83,11026.82,12,1,0,1,9.308085,0,0,1,0,0,0,0,1,1,9.186318,1,1
638,84,11013.89,12,2,,1,9.306912,0,0,0,1,0,0,0,1,4,,0,0
638,85,10483.9,12,3,0,1,9.257596,0,0,0,0,1,0,0,1,9,9.146776,1,0
638,86,9762.64,12,4,0,1,9.186318,0,0,0,0,0,1,0,1,16,9.306912,1,1
638,87,9384.14,12,5,0,1,9.146776,0,0,0,0,0,0,1,1,25,9.308085,0,
639,81,,9,1,0,1,,1,0,0,0,0,0,0,0,1,,,0
639,82,,9,1,0,1,,0,1,0,0,0,0,0,0,1,,0,0
639,83,,9,1,0,1,,0,0,1,0,0,0,0,0,1,,0,0
639,84,,9,1,0,1,,0,0,0,1,0,0,0,0,1,,1,1
639,85,,9,1,0,1,,0,0,0,0,1,0,0,0,1,9.257596,0,0
639,86,15159.96,9,1,0,1,9.626413,0,0,0,0,0,1,0,1,1,,0,0
639,87,,9,2,0,1,,0,0,0,0,0,0,1,0,4,,0,
644,81,17884.85,12,1,0,1,9.791709,1,0,0,0,0,0,0,1,1,,,1
644,82,,12,2,0,1,,0,1,0,0,0,0,0,0,4,9.626413,0,0
644,83,,12,2,0,1,,0,0,1,0,0,0,0,0,4,,1,1
644,84,8454.73,12,2,1,1,9.042481,0,0,0,1,0,0,0,1,4,8.796293,0,1
644,85,6609.7,12,3,0,1,8.796293,0,0,0,0,1,0,0,1,9,9.791709,1,0
644,86,,12,4,0,1,,0,0,0,0,0,1,0,0,16,,1,0
644,87,4907.11,12,4,0,1,8.498441,0,0,0,0,0,0,1,1,16,,0,
648,81,,11,0,0,1,,1,0,0,0,0,0,0,0,0,,,1
648,82,,11,0,0,1,,0,1,0,0,0,0,0,0,0,,1,0
648,83,6857.14,11,0,0,1,8.833046,0,0,1,0,0,0,0,1,0,,0,1
648,84,39986.68,11,1,0,1,10.5963,0,0,0,1,0,0,0,1,1,10.10926,0,1
648,85,,11,2,0,1,,0,0,0,0,1,0,0,0,4,9.042481,0,0
648,86,,11,2,0,1,,0,0,0,0,0,1,0,0,4,,0,0
648,87,24569.39,11,2,0,1,10.10926,0,0,0,0,0,0,1,1,4,8.833046,1,
651,81,,12,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
651,82,,12,0,0,1,,0,1,0,0,0,0,0,0,0,,1,0
651,83,8468.93,12,0,0,1,9.04416,0,0,1,0,0,0,0,1,0,9.051332,1,0
651,84,8529.89,12,1,0,1,9.051332,0,0,0,1,0,0,0,1,1,9.330988,1,1
651,85,8893.54,12,2,0,1,9.093081,0,0,0,0,1,0,0,1,4,9.04416,1,1
651,86,11282.27,12,3,0,1,9.330988,0,0,0,0,0,1,0,1,9,,0,1
651,87,,12,4,0,1,,0,0,0,0,0,0,1,0,16,10.5963,0,
654,81,9715.93,12,0,0,1,9.181522,1,0,0,0,0,0,0,1,0,,,1
654,82,,12,1,0,1,,0,1,0,0,0,0,0,0,1,9.093081,1,1
654,83,7618.17,12,1,0,1,8.938292,0,0,1,0,0,0,0,1,1,9.109452,1,1
654,84,9040.34,12,2,0,1,9.109452,0,0,0,1,0,0,0,1,4,9.384143,1,0
654,85,14631.02,12,3,0,1,9.590899,0,0,0,0,1,0,0,1,9,9.181522,1,1
654,86,11898.2,12,4,0,1,9.384143,0,0,0,0,0,1,0,1,16,,0,1
654,87,28362.41,12,5,0,1,10.25282,0,0,0,0,0,0,1,1,25,8.938292,1,
656,81,14916.47,11,2,0,1,9.610221,1,0,0,0,0,0,0,1,4,,,1
656,82,14630.67,11,3,0,1,9.590876,0,1,0,0,0,0,0,1,9,9.610221,1,1
656,83,,11,4,0,1,,0,0,1,0,0,0,0,0,16,9.590899,1,1
656,84,,11,4,0,1,,0,0,0,1,0,0,0,0,16,,1,0
656,85,12973.82,11,4,0,1,9.470689,0,0,0,0,1,0,0,1,16,,0,1
656,86,10654.54,11,5,0,1,9.273742,0,0,0,0,0,1,0,1,25,9.470689,0,1
656,87,14519.83,11,6,0,1,9.583271,0,0,0,0,0,0,1,1,36,9.273742,1,
661,81,,12,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
661,82,,12,0,0,1,,0,1,0,0,0,0,0,0,0,,1,0
661,83,,12,0,0,1,,0,0,1,0,0,0,0,0,0,,0,1
661,84,,12,0,0,1,,0,0,0,1,0,0,0,0,0,9.590876,0,0
661,85,,12,0,0,1,,0,0,0,0,1,0,0,0,0,,0,0
661,86,13984,12,0,0,1,9.54567,0,0,0,0,0,1,0,1,0,,1,1
661,87,13634.06,12,1,0,1,9.520327,0,0,0,0,0,0,1,1,1,9.54567,0,
663,81,,10,1,0,1,,1,0,0,0,0,0,0,0,1,,,0
663,82,,10,1,0,1,,0,1,0,0,0,0,0,0,1,9.520327,1,1
663,83,,10,1,0,1,,0,0,1,0,0,0,0,0,1,,1,0
663,84,8465.52,10,1,0,1,9.043756,0,0,0,1,0,0,0,1,1,9.454083,1,0
663,85,8654.02,10,2,0,1,9.065779,0,0,0,0,1,0,0,1,4,,0,1
663,86,12633.3,10,3,0,1,9.444092,0,0,0,0,0,1,0,1,9,9.043756,1,1
663,87,12760.16,10,4,0,1,9.454083,0,0,0,0,0,0,1,1,16,9.065779,0,
664,81,,8,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
664,82,,8,0,0,1,,0,1,0,0,0,0,0,0,0,,0,0
664,83,,8,0,0,1,,0,0,1,0,0,0,0,0,0,,0,0
664,84,,8,0,0,1,,0,0,0,1,0,0,0,0,0,,1,0
664,85,,8,0,0,1,,0,0,0,0,1,0,0,0,0,,0,0
664,86,,8,0,0,1,,0,0,0,0,0,1,0,0,0,,0,0
664,87,,8,0,0,1,,0,0,0,0,0,0,1,0,0,,0,
668,81,,12,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
668,82,10650.15,12,0,0,1,9.27333,0,1,0,0,0,0,0,1,0,9.778008,1,1
668,83,14104.5,12,1,0,1,9.554249,0,0,1,0,0,0,0,1,1,,0,1
668,84,17641.48,12,2,0,1,9.778008,0,0,0,1,0,0,0,1,4,9.554249,0,1
668,85,,12,3,0,1,,0,0,0,0,1,0,0,0,9,,0,1
668,86,,12,3,0,1,,0,0,0,0,0,1,0,0,9,,0,0
668,87,,12,3,0,1,,0,0,0,0,0,0,1,0,9,,0,
671,81,13688.11,12,1,0,1,9.524282,1,0,0,0,0,0,0,1,1,,,1
671,82,14972.76,12,2,0,1,9.613988,0,1,0,0,0,0,0,1,4,9.939411,1,1
671,83,16200.24,12,3,0,1,9.692781,0,0,1,0,0,0,0,1,9,9.27333,1,1
671,84,18028,12,4,0,1,9.799682,0,0,0,1,0,0,0,1,16,9.613988,1,1
671,85,20731.53,12,5,0,1,9.939411,0,0,0,0,1,0,0,1,25,9.692781,1,1
671,86,24318.28,12,6,0,1,10.09898,0,0,0,0,0,1,0,1,36,10.25829,1,1
671,87,28518.04,12,7,0,1,10.25829,0,0,0,0,0,0,1,1,49,9.799682,1,
672,81,,12,1,0,1,,1,0,0,0,0,0,0,0,1,,,1
672,82,11936.55,12,1,1,1,9.387361,0,1,0,0,0,0,0,1,1,9.253699,1,1
672,83,,12,2,0,1,,0,0,1,0,0,0,0,0,4,,1,0
672,84,10443.13,12,2,1,1,9.253699,0,0,0,1,0,0,0,1,4,,0,0
672,85,12446.01,12,3,1,1,9.429155,0,0,0,0,1,0,0,1,9,9.737975,0,1
672,86,19121.54,12,4,1,1,9.858571,0,0,0,0,0,1,0,1,16,9.429155,1,1
672,87,16949.19,12,5,1,1,9.737975,0,0,0,0,0,0,1,1,25,9.387361,1,
677,81,,12,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
677,82,,12,0,0,1,,0,1,0,0,0,0,0,0,0,,0,0
677,83,10780.57,12,0,0,1,9.285501,0,0,1,0,0,0,0,1,0,,0,1
677,84,11056.71,12,1,1,1,9.310793,0,0,0,1,0,0,0,1,1,10.26571,1,1
677,85,28730.34,12,2,0,1,10.26571,0,0,0,0,1,0,0,1,4,9.285501,1,1
677,86,,12,3,0,1,,0,0,0,0,0,1,0,0,9,,1,1
677,87,,12,3,0,1,,0,0,0,0,0,0,1,0,9,,0,
683,81,9901.71,12,0,0,1,9.200462,1,0,0,0,0,0,0,1,0,,,1
683,82,10706.4,12,1,0,1,9.278597,0,1,0,0,0,0,0,1,1,9.310793,1,1
683,83,10898.05,12,2,0,1,9.296339,0,0,1,0,0,0,0,1,4,10.10089,1,0
683,84,11666.77,12,3,0,1,9.3645,0,0,0,1,0,0,0,1,9,9.200462,1,1
683,85,12768.42,12,4,0,1,9.45473,0,0,0,0,1,0,0,1,16,9.278597,1,1
683,86,12751.16,12,5,1,1,9.453378,0,0,0,0,0,1,0,1,25,9.45473,1,1
683,87,24364.65,12,6,0,1,10.10089,0,0,0,0,0,0,1,1,36,9.453378,1,
691,81,,12,0,0,1,,1,0,0,0,0,0,0,0,0,,,1
691,82,,12,0,0,1,,0,1,0,0,0,0,0,0,0,9.3645,1,0
691,83,,12,0,0,1,,0,0,1,0,0,0,0,0,0,,1,0
691,84,,12,0,0,1,,0,0,0,1,0,0,0,0,0,,0,0
691,85,6975.38,12,0,0,1,8.850142,0,0,0,0,1,0,0,1,0,7.981026,0,1
691,86,6771.45,12,1,0,1,8.820471,0,0,0,0,0,1,0,1,1,8.850142,1,1
691,87,2924.93,12,2,0,1,7.981026,0,0,0,0,0,0,1,1,4,,0,
693,81,,12,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
693,82,,12,0,0,1,,0,1,0,0,0,0,0,0,0,8.820471,1,1
693,83,10602.84,12,0,0,1,9.268877,0,0,1,0,0,0,0,1,0,9.411337,1,1
693,84,11570.58,12,1,0,1,9.356221,0,0,0,1,0,0,0,1,1,,1,0
693,85,11650.07,12,2,0,1,9.363068,0,0,0,0,1,0,0,1,4,9.268877,1,1
693,86,11703.49,12,3,0,1,9.367642,0,0,0,0,0,1,0,1,9,9.356221,1,1
693,87,12226.2,12,4,0,1,9.411337,0,0,0,0,0,0,1,1,16,9.367642,0,
694,81,,12,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
694,82,,12,0,0,1,,0,1,0,0,0,0,0,0,0,9.363068,1,1
694,83,12180.66,12,0,1,1,9.407605,0,0,1,0,0,0,0,1,0,9.546891,1,1
694,84,14001.1,12,1,0,1,9.546891,0,0,0,1,0,0,0,1,1,9.865566,0,1
694,85,14836.36,12,2,0,1,9.604836,0,0,0,0,1,0,0,1,4,9.55742,1,1
694,86,14149.29,12,3,1,1,9.55742,0,0,0,0,0,1,0,1,9,,0,1
694,87,19255.77,12,4,1,1,9.865566,0,0,0,0,0,0,1,1,16,9.604836,1,
696,81,,12,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
696,82,,12,0,0,1,,0,1,0,0,0,0,0,0,0,,1,1
696,83,13750.08,12,0,0,1,9.5288,0,0,1,0,0,0,0,1,0,9.951833,1,1
696,84,13554.66,12,1,0,1,9.514485,0,0,0,1,0,0,0,1,1,,0,1
696,85,17786.98,12,2,0,1,9.786222,0,0,0,0,1,0,0,1,4,9.87376,1,1
696,86,20990.66,12,3,0,1,9.951833,0,0,0,0,0,1,0,1,9,9.514485,1,0
696,87,19414.21,12,4,0,1,9.87376,0,0,0,0,0,0,1,1,16,9.5288,0,
701,81,,9,3,0,1,,1,0,0,0,0,0,0,0,9,,,0
701,82,,9,3,0,1,,0,1,0,0,0,0,0,0,9,,0,0
701,83,,9,3,0,1,,0,0,1,0,0,0,0,0,9,,0,1
701,84,,9,3,0,1,,0,0,0,1,0,0,0,0,9,9.786222,0,0
701,85,,9,3,0,1,,0,0,0,0,1,0,0,0,9,,1,0
701,86,23568.78,9,3,0,1,10.06768,0,0,0,0,0,1,0,1,9,,0,0
701,87,,9,4,0,1,,0,0,0,0,0,0,1,0,16,,1,
702,81,,10,1,0,1,,1,0,0,0,0,0,0,0,1,,,0
702,82,,10,1,0,1,,0,1,0,0,0,0,0,0,1,,0,1
702,83,7761.28,10,1,0,1,8.956903,0,0,1,0,0,0,0,1,1,8.760948,1,1
702,84,6380.16,10,2,0,1,8.760948,0,0,0,1,0,0,0,1,4,9.354403,0,1
702,85,11194.39,10,3,1,1,9.323168,0,0,0,0,1,0,0,1,9,,0,0
702,86,8092.41,10,4,0,1,8.998682,0,0,0,0,0,1,0,1,16,8.956903,1,1
702,87,11549.57,10,5,0,1,9.354403,0,0,0,0,0,0,1,1,25,9.323168,1,
705,81,,11,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
705,82,10328.17,11,0,0,1,9.24263,0,1,0,0,0,0,0,1,0,9.823804,1,1
705,83,14786.64,11,1,0,1,9.60148,0,0,1,0,0,0,0,1,1,9.812733,1,1
705,84,18468.16,11,2,0,1,9.823804,0,0,0,1,0,0,0,1,4,,1,0
705,85,18264.83,11,3,0,1,9.812733,0,0,0,0,1,0,0,1,9,9.24263,0,1
705,86,,11,4,0,1,,0,0,0,0,0,1,0,0,16,,0,1
705,87,,11,4,0,1,,0,0,0,0,0,0,1,0,16,8.998682,0,
709,81,,10,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
709,82,,10,0,0,1,,0,1,0,0,0,0,0,0,0,,0,0
709,83,,10,0,0,1,,0,0,1,0,0,0,0,0,0,,0,0
709,84,,10,0,0,1,,0,0,0,1,0,0,0,0,0,,1,0
709,85,,10,0,0,1,,0,0,0,0,1,0,0,0,0,9.60148,0,1
709,86,,10,0,0,1,,0,0,0,0,0,1,0,0,0,,0,0
709,87,,10,0,0,1,,0,0,0,0,0,0,1,0,0,,0,
713,81,21986.12,10,1,0,1,9.998167,1,0,0,0,0,0,0,1,1,,,1
713,82,21336.58,10,2,1,1,9.968178,0,1,0,0,0,0,0,1,4,9.226419,1,1
713,83,10162.09,10,3,0,1,9.226419,0,0,1,0,0,0,0,1,9,9.120724,1,1
713,84,15702.73,10,4,0,1,9.66159,0,0,0,1,0,0,0,1,16,9.998167,1,1
713,85,11532.29,10,5,0,1,9.352906,0,0,0,0,1,0,0,1,25,9.66159,1,1
713,86,16411.16,10,6,0,1,9.705717,0,0,0,0,0,1,0,1,36,,1,1
713,87,9142.82,10,7,0,1,9.120724,0,0,0,0,0,0,1,1,49,9.352906,1,
715,81,12496.56,10,0,0,1,9.433208,1,0,0,0,0,0,0,1,0,,,1
715,82,8645.26,10,1,0,1,9.064767,0,1,0,0,0,0,0,1,1,9.001276,1,1
715,83,8113.43,10,2,0,1,9.001276,0,0,1,0,0,0,0,1,4,8.752352,1,0
715,84,19742.56,10,3,0,1,9.890532,0,0,0,1,0,0,0,1,9,9.433208,1,1
715,85,14340.87,10,4,0,1,9.570868,0,0,0,0,1,0,0,1,16,9.444148,1,1
715,86,6325.55,10,5,0,1,8.752352,0,0,0,0,0,1,0,1,25,9.968178,1,1
715,87,12634.02,10,6,0,1,9.444148,0,0,0,0,0,0,1,1,36,9.890532,1,
717,81,,11,0,0,1,,1,0,0,0,0,0,0,0,0,,,1
717,82,10438.27,11,0,1,1,9.253234,0,1,0,0,0,0,0,1,0,9.367319,1,1
717,83,12531.07,11,1,1,1,9.435966,0,0,1,0,0,0,0,1,1,,1,1
717,84,10878.04,11,2,1,1,9.294501,0,0,0,1,0,0,0,1,4,9.253234,1,1
717,85,9447.81,11,3,1,1,9.153538,0,0,0,0,1,0,0,1,9,9.169655,0,1
717,86,9601.31,11,4,1,1,9.169655,0,0,0,0,0,1,0,1,16,9.435966,1,0
717,87,11699.71,11,5,1,1,9.367319,0,0,0,0,0,0,1,1,25,9.153538,1,
718,81,,9,1,0,1,,1,0,0,0,0,0,0,0,1,,,0
718,82,,9,1,0,1,,0,1,0,0,0,0,0,0,1,,0,0
718,83,,9,1,0,1,,0,0,1,0,0,0,0,0,1,,0,0
718,84,,9,1,0,1,,0,0,0,1,0,0,0,0,1,,1,1
718,85,,9,1,0,1,,0,0,0,0,1,0,0,0,1,9.294501,0,0
718,86,,9,1,0,1,,0,0,0,0,0,1,0,0,1,,1,0
718,87,6557.59,9,1,0,1,8.788379,0,0,0,0,0,0,1,1,1,,0,
731,81,8212.99,10,0,0,1,9.013473,1,0,0,0,0,0,0,1,0,,,1
731,82,,10,1,0,1,,0,1,0,0,0,0,0,0,1,,0,0
731,83,,10,1,0,1,,0,0,1,0,0,0,0,0,1,,1,0
731,84,,10,1,0,1,,0,0,0,1,0,0,0,0,1,8.788379,0,0
731,85,7164.92,10,1,0,1,8.876952,0,0,0,0,1,0,0,1,1,,0,0
731,86,,10,2,0,1,,0,0,0,0,0,1,0,0,4,,1,1
731,87,8531.04,10,2,0,1,9.051467,0,0,0,0,0,0,1,1,4,9.013473,0,
738,81,,11,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
738,82,,11,0,0,1,,0,1,0,0,0,0,0,0,0,,0,0
738,83,,11,0,0,1,,0,0,1,0,0,0,0,0,0,,0,0
738,84,,11,0,0,1,,0,0,0,1,0,0,0,0,0,,0,0
738,85,,11,0,0,1,,0,0,0,0,1,0,0,0,0,,0,0
738,86,,11,0,0,1,,0,0,0,0,0,1,0,0,0,,0,0
738,87,,11,0,0,1,,0,0,0,0,0,0,1,0,0,9.051467,1,
741,81,826.93,12,0,0,1,6.71772,1,0,0,0,0,0,0,1,0,,,0
741,82,9848.74,12,1,0,1,9.195099,0,1,0,0,0,0,0,1,1,6.71772,0,1
741,83,,12,2,0,1,,0,0,1,0,0,0,0,0,4,,0,0
741,84,6287.62,12,2,0,1,8.746338,0,0,0,1,0,0,0,1,4,,0,1
741,85,,12,3,0,1,,0,0,0,0,1,0,0,0,9,,0,0
741,86,,12,3,0,1,,0,0,0,0,0,1,0,0,9,,0,1
741,87,,12,3,0,1,,0,0,0,0,0,0,1,0,9,,1,
742,81,4762.32,10,0,0,1,8.468491,1,0,0,0,0,0,0,1,0,,,1
742,82,,10,1,0,1,,0,1,0,0,0,0,0,0,1,9.195099,0,0
742,83,14753.73,10,1,0,1,9.599251,0,0,1,0,0,0,0,1,1,,1,1
742,84,,10,2,0,1,,0,0,0,1,0,0,0,0,4,,0,1
742,85,,10,2,0,1,,0,0,0,0,1,0,0,0,4,,1,0
742,86,,10,2,0,1,,0,0,0,0,0,1,0,0,4,,0,0
742,87,,10,2,0,1,,0,0,0,0,0,0,1,0,4,,1,
745,81,9654.85,12,0,0,1,9.175216,1,0,0,0,0,0,0,1,0,,,1
745,82,10278.68,12,1,0,1,9.237827,0,1,0,0,0,0,0,1,1,9.868784,1,1
745,83,14711.3,12,2,1,1,9.596371,0,0,1,0,0,0,0,1,4,9.175216,1,1
745,84,18004.82,12,3,1,1,9.798395,0,0,0,1,0,0,0,1,9,10.1682,1,1
745,85,19542,12,4,1,1,9.880322,0,0,0,0,1,0,0,1,16,8.468491,1,1
745,86,19317.83,12,5,1,1,9.868784,0,0,0,0,0,1,0,1,25,9.880322,1,1
745,87,26061.11,12,6,1,1,10.1682,0,0,0,0,0,0,1,1,36,9.596371,1,
746,81,20055.56,11,1,0,1,9.906261,1,0,0,0,0,0,0,1,1,,,1
746,82,43001.16,11,2,0,1,10.66898,0,1,0,0,0,0,0,1,4,10.15348,1,0
746,83,68089.02,11,3,0,1,11.12857,0,0,1,0,0,0,0,1,9,10.02198,1,1
746,84,22515.87,11,4,1,1,10.02198,0,0,0,1,0,0,0,1,16,9.798395,1,1
746,85,25680.29,11,5,0,1,10.15348,0,0,0,0,1,0,0,1,25,10.2147,1,1
746,86,37899.9,11,6,0,1,10.5427,0,0,0,0,0,1,0,1,36,10.66898,1,1
746,87,27301.57,11,7,0,1,10.2147,0,0,0,0,0,0,1,1,49,9.906261,1,
748,81,,11,0,0,1,,1,0,0,0,0,0,0,0,0,,,0
748,82,,11,0,0,1,,0,1,0,0,0,0,0,0,0,,1,1
748,83,,11,0,0,1,,0,0,1,0,0,0,0,0,0,10.5427,1,0
748,84,9083.4,11,0,0,1,9.114203,0,0,0,1,0,0,0,1,0,,0,1
748,85,29857.06,11,1,0,1,10.30418,0,0,0,0,1,0,0,1,1,9.808735,0,0
748,86,18191.95,11,2,0,1,9.808735,0,0,0,0,0,1,0,1,4,9.114203,1,1
748,87,18479.54,11,3,0,1,9.824419,0,0,0,0,0,0,1,1,9,10.30418,1,
755,81,,12,1,0,1,,1,0,0,0,0,0,0,0,1,,,0
755,82,,12,1,0,1,,0,1,0,0,0,0,0,0,1,9.824419,1,0
755,83,,12,1,0,1,,0,0,1,0,0,0,0,0,1,,0,1
755,84,,12,1,0,1,,0,0,0,1,0,0,0,0,1,,0,0
755,85,9324.11,12,1,0,1,9.140359,0,0,0,0,1,0,0,1,1,9.820797,0,1
755,86,,12,2,0,1,,0,0,0,0,0,1,0,0,4,,0,0
755,87,18412.72,12,2,0,1,9.820797,0,0,0,0,0,0,1,1,4,,0,
759,81,14134.89,12,0,0,1,9.556401,1,0,0,0,0,0,0,1,0,,,1
759,82,14903.24,12,1,1,1,9.609334,0,1,0,0,0,0,0,1,1,9.556401,0,1
759,83,15050.66,12,2,0,1,9.619177,0,0,1,0,0,0,0,1,4,,1,1
759,84,,12,3,0,1,,0,0,0,1,0,0,0,0,9,,0,0
759,85,,12,3,0,1,,0,0,0,0,1,0,0,0,9,,1,1
759,86,,12,3,0,1,,0,0,0,0,0,1,0,0,9,,1,0
759,87,,12,3,0,1,,0,0,0,0,0,0,1,0,9,9.140359,0,
761,81,15317.57,12,1,0,1,9.636756,1,0,0,0,0,0,0,1,1,,,0
761,82,16845.28,12,2,0,1,9.731826,0,1,0,0,0,0,0,1,4,9.86541,1,1
761,83,19252.77,12,3,0,1,9.86541,0,0,1,0,0,0,0,1,9,9.750877,1,1
761,84,13689.39,12,4,1,1,9.524376,0,0,0,1,0,0,0,1,16,9.609334,1,1
761,85,17169.28,12,5,0,1,9.750877,0,0,0,0,1,0,0,1,25,9.524376,1,1
761,86,21388.05,12,6,0,1,9.970588,0,0,0,0,0,1,0,1,36,9.731826,1,1
761,87,20610.99,12,7,0,1,9.933579,0,0,0,0,0,0,1,1,49,9.970588,1,
764,81,,11,0,0,1,,1,0,0,0,0,0,0,0,0,,,1
764,82,8406.78,11,0,0,1,9.036794,0,1,0,0,0,0,0,1,0,9.229972,1,1
764,83,9461.43,11,1,0,1,9.154979,0,0,1,0,0,0,0,1,1,9.446085,1,1
764,84,10483.15,11,2,0,1,9.257524,0,0,0,1,0,0,0,1,4,9.366156,1,1
764,85,11686.1,11,3,0,1,9.366156,0,0,0,0,1,0,0,1,9,9.036794,1,1
764,86,12658.51,11,4,0,1,9.446085,0,0,0,0,0,1,0,1,16,9.257524,1,1
764,87,10198.25,11,5,0,1,9.229972,0,0,0,0,0,0,1,1,25,,0,
771,81,16837.14,12,0,1,1,9.731342,1,0,0,0,0,0,0,1,0,,,1
771,82,14543.36,12,1,1,1,9.584889,0,1,0,0,0,0,0,1,1,9.977085,1,1
771,83,15398.37,12,2,1,1,9.642017,0,0,1,0,0,0,0,1,4,9.898712,1,1
771,84,18739.88,12,3,1,1,9.838409,0,0,0,1,0,0,0,1,9,9.584889,1,0
771,85,19904.71,12,4,1,1,9.898712,0,0,0,0,1,0,0,1,16,9.838409,1,1
