distid,schid,lunch,enrol,exppp,math4,year,cpi,rexppp,lrexpp,lenrol,avgrexp,lavgrexp,tobs,lavgrexpb,lunchb,lenrolb,y94,y95,y96,y97,y98,y95b,y96b,y97b,y98b
37010,1202,45.7,332,3025,65.1,1994,1.482,3276.063,8.094398,5.805135,4133.31,8.052247,5,8.3157051,44.506001,5.7084602,1,0,0,0,0,.2,.2,.2,.2
37010,1202,41.84,337,3489,81.3,1995,1.524,3674.439,8.209156,5.820083,4133.31,8.153422,5,8.3157051,44.506001,5.7084602,0,1,0,0,0,.2,.2,.2,.2
37010,1202,43.33,292,4552,80,1996,1.569,4656.444,8.446008,5.676754,4133.31,8.334578,5,8.3157051,44.506001,5.7084602,0,0,1,0,0,.2,.2,.2,.2
37010,1202,47.37,282,5198,88.5,1997,1.605,5198,8.556029,5.641907,4133.31,8.50253,5,8.3157051,44.506001,5.7084602,0,0,0,1,0,.2,.2,.2,.2
37010,1202,44.29,270,5067,79,1998,1.63,4989.285,8.515048,5.598422,4133.31,8.535748,5,8.3157051,44.506001,5.7084602,0,0,0,0,1,.2,.2,.2,.2
82050,1205,12.1,517,2658,19.3,1994,1.482,2878.603,7.965061,6.248043,3876.251,8.00762,5,8.2628889,11.744,6.2246632,1,0,0,0,0,.2,.2,.2,.2
82050,1205,11.09,484,4005,72.1,1995,1.524,4217.864,8.347084,6.182085,3876.251,8.174205,5,8.2628889,11.744,6.2246632,0,1,0,0,0,.2,.2,.2,.2
82050,1205,12.08,482,4503,52.4,1996,1.569,4606.32,8.435184,6.177944,3876.251,8.392104,5,8.2628889,11.744,6.2246632,0,0,1,0,0,.2,.2,.2,.2
82050,1205,11.83,517,4240,52.2,1997,1.605,4240,8.352319,6.248043,3876.251,8.394609,5,8.2628889,11.744,6.2246632,0,0,0,1,0,.2,.2,.2,.2
82050,1205,11.62,527,4251,44,1998,1.63,4185.801,8.339454,6.2672,3876.251,8.345906,5,8.2628889,11.744,6.2246632,0,0,0,0,1,.2,.2,.2,.2
82100,1207,12.8,601,2681,60.5,1994,1.482,2903.512,7.973676,6.398595,3673.654,7.952399,5,8.2148825,10.21,6.2314239,1,0,0,0,0,.2,.2,.2,.2
82100,1207,9.45,485,4146,61.2,1995,1.524,4366.358,8.381684,6.184149,3673.654,8.198346,5,8.2148825,10.21,6.2314239,0,1,0,0,0,.2,.2,.2,.2
82100,1207,8.17,503,3889,86.7,1996,1.569,3978.232,8.288592,6.22059,3673.654,8.336222,5,8.2148825,10.21,6.2314239,0,0,1,0,0,.2,.2,.2,.2
82100,1207,9.72,479,4004,81.8,1997,1.605,4004,8.295049,6.1717,3673.654,8.291826,5,8.2148825,10.21,6.2314239,0,0,0,1,0,.2,.2,.2,.2
82100,1207,10.91,484,4071,95,1998,1.63,4008.561,8.296187,6.182085,3673.654,8.295619,5,8.2148825,10.21,6.2314239,0,0,0,0,1,.2,.2,.2,.2
18020,1209,57.1,669,2668,39.8,1994,1.482,2889.433,7.968816,6.505784,3196.682,7.882679,5,8.0639668,56.369999,6.5345538,1,0,0,0,0,.2,.2,.2,.2
18020,1209,60.51,664,2975,42.3,1995,1.524,3133.12,8.049785,6.498282,3196.682,8.010119,5,8.0639668,56.369999,6.5345538,0,1,0,0,0,.2,.2,.2,.2
18020,1209,56.62,732,3116,31,1996,1.569,3187.495,8.066991,6.59578,3196.682,8.058425,5,8.0639668,56.369999,6.5345538,0,0,1,0,0,.2,.2,.2,.2
18020,1209,53.52,731,3612,31.6,1997,1.605,3612,8.192017,6.594413,3196.682,8.131456,5,8.0639668,56.369999,6.5345538,0,0,0,1,0,.2,.2,.2,.2
18020,1209,54.1,651,4007,56,1998,1.63,3945.543,8.280342,6.478509,3196.682,8.237154,5,8.0639668,56.369999,6.5345538,0,0,0,0,1,.2,.2,.2,.2
82150,1212,64.1,274,2601,21.4,1994,1.482,2816.873,7.943383,5.613128,3636.142,7.916393,5,8.1948488,57.728,5.5966783,1,0,0,0,0,.2,.2,.2,.2
82150,1212,52.31,260,4015,28.2,1995,1.524,4228.396,8.349578,5.560682,3636.142,8.166965,5,8.1948488,57.728,5.5966783,0,1,0,0,0,.2,.2,.2,.2
82150,1212,50,278,3687,59.3,1996,1.569,3771.597,8.235253,5.627621,3636.142,8.294048,5,8.1948488,57.728,5.5966783,0,0,1,0,0,.2,.2,.2,.2
82150,1212,64.71,267,3976,25,1997,1.605,3976,8.288032,5.587249,3636.142,8.261991,5,8.1948488,57.728,5.5966783,0,0,0,1,0,.2,.2,.2,.2
82150,1212,57.52,269,4425,45,1998,1.63,4357.132,8.379569,5.594711,3636.142,8.334847,5,8.1948488,57.728,5.5966783,0,0,0,0,1,.2,.2,.2,.2
82055,1226,2.9,552,3323,72.3,1994,1.482,3598.796,8.188354,6.313548,4680.607,8.197871,5,8.4393351,1.912,6.280478,1,0,0,0,0,.2,.2,.2,.2
82055,1226,1.67,543,4916,90.5,1995,1.524,5177.284,8.552036,6.297109,4680.607,8.386638,5,8.4393351,1.912,6.280478,0,1,0,0,0,.2,.2,.2,.2
82055,1226,1.48,536,4547,88.2,1996,1.569,4651.329,8.444908,6.284134,4680.607,8.499906,5,8.4393351,1.912,6.280478,0,0,1,0,0,.2,.2,.2,.2
82055,1226,1.55,524,5186,89.8,1997,1.605,5186,8.553718,6.261492,4680.607,8.500793,5,8.4393351,1.912,6.280478,0,0,0,1,0,.2,.2,.2,.2
82055,1226,1.96,516,5893,96,1998,1.63,5802.617,8.666064,6.246107,4680.607,8.611468,5,8.4393351,1.912,6.280478,0,0,0,0,1,.2,.2,.2,.2
70010,1227,29.41,366,4730,56.8,1996,1.569,4838.528,8.484365,5.902633,4462.321,8.436399,3,8.473779,34.34,5.8504958,0,0,1,0,0,0,.33333333,.33333333,.33333333
70010,1227,39.55,358,4744,56.4,1997,1.605,4744,8.464636,5.880533,4462.321,8.474549,3,8.473779,34.34,5.8504958,0,0,0,1,0,0,.33333333,.33333333,.33333333
70010,1227,34.06,320,5269,74,1998,1.63,5188.187,8.554139,5.768321,4462.321,8.510388,3,8.473779,34.34,5.8504958,0,0,0,0,1,0,.33333333,.33333333,.33333333
82010,1228,83.36,455,4480,63.5,1995,1.524,4718.11,8.459164,6.120297,4478.735,8.275414,4,8.4352136,86.814999,6.176602,0,1,0,0,0,.25,.25,.25,.25
82010,1228,83.36,439,5289,35,1996,1.569,5410.354,8.596069,6.084499,4478.735,8.529958,4,8.4352136,86.814999,6.176602,0,0,1,0,0,.25,.25,.25,.25
82010,1228,90.27,527,4510,37.8,1997,1.605,4510,8.414052,6.2672,4478.735,8.509196,4,8.4352136,86.814999,6.176602,0,0,0,1,0,.25,.25,.25,.25
82010,1228,90.27,510,4693,46,1998,1.63,4621.021,8.438371,6.234411,4478.735,8.426286,4,8.4352136,86.814999,6.176602,0,0,0,0,1,.25,.25,.25,.25
25110,1230,18,342,3086,71.6,1994,1.482,3342.125,8.114363,5.834811,3578.178,8.128395,5,8.1795036,15.17,5.9239809,1,0,0,0,0,.2,.2,.2,.2
25110,1230,13.27,369,3580,84.5,1995,1.524,3770.276,8.234903,5.910797,3578.178,8.176448,5,8.1795036,15.17,5.9239809,0,1,0,0,0,.2,.2,.2,.2
25110,1230,14.47,379,3149,75,1996,1.569,3221.253,8.077525,5.937536,3578.178,8.159307,5,8.1795036,15.17,5.9239809,0,0,1,0,0,.2,.2,.2,.2
25110,1230,13.61,381,3900,69.3,1997,1.605,3900,8.268732,5.9428,3578.178,8.177691,5,8.1795036,15.17,5.9239809,0,0,0,1,0,.2,.2,.2,.2
25110,1230,16.5,401,3858,86,1998,1.63,3798.828,8.242448,5.993961,3578.178,8.255676,5,8.1795036,15.17,5.9239809,0,0,0,0,1,.2,.2,.2,.2
82150,1237,62.2,282,2284,25,1994,1.482,2473.563,7.813415,5.641907,3978.085,7.844586,5,8.2749323,58.517999,5.6889741,1,0,0,0,0,.2,.2,.2,.2
82150,1237,59.14,279,4513,52.2,1995,1.524,4752.864,8.466503,5.631212,3978.085,8.192353,5,8.2749323,58.517999,5.6889741,0,1,0,0,0,.2,.2,.2,.2
82150,1237,57.1,304,4323,36.7,1996,1.569,4422.189,8.39439,5.717028,3978.085,8.431096,5,8.2749323,58.517999,5.6889741,0,0,1,0,0,.2,.2,.2,.2
82150,1237,56.62,322,4755,82.6,1997,1.605,4755,8.466952,5.774551,3978.085,8.431329,5,8.2749323,58.517999,5.6889741,0,0,0,1,0,.2,.2,.2,.2
82150,1237,57.53,293,4910,100,1998,1.63,4834.693,8.483573,5.680172,3978.085,8.475297,5,8.2749323,58.517999,5.6889741,0,0,0,0,1,.2,.2,.2,.2
52170,1238,12.8,304,2731,63.6,1994,1.482,2957.662,7.992154,5.717028,3480.948,8.013736,4,8.1761048,15.2,5.6610241,1,0,0,0,0,0,.25,.25,.25
52170,1238,10.08,319,3632,74.5,1996,1.569,3715.335,8.220224,5.765191,3480.948,8.191493,4,8.1761048,15.2,5.6610241,0,0,1,0,0,0,.25,.25,.25
52170,1238,21.59,285,3968,55,1997,1.605,3968,8.286017,5.652489,3480.948,8.253662,4,8.1761048,15.2,5.6610241,0,0,0,1,0,0,.25,.25,.25
52170,1238,16.33,247,3710,84,1998,1.63,3653.098,8.203331,5.509388,3480.948,8.245528,4,8.1761048,15.2,5.6610241,0,0,0,0,1,0,.25,.25,.25
82140,1239,15.4,557,3286,61.8,1994,1.482,3558.725,8.177157,6.322565,3533.66,8.151398,5,8.1727465,18.782,6.3041998,1,0,0,0,0,.2,.2,.2,.2
82140,1239,15.61,533,3436,76.7,1995,1.524,3618.622,8.193849,6.278522,3533.66,8.185538,5,8.1727465,18.782,6.3041998,0,1,0,0,0,.2,.2,.2,.2
82140,1239,15.78,561,3437,69.6,1996,1.569,3515.861,8.16504,6.329721,3533.66,8.179548,5,8.1727465,18.782,6.3041998,0,0,1,0,0,.2,.2,.2,.2
82140,1239,21.83,552,3538,48.9,1997,1.605,3538,8.171317,6.313548,3533.66,8.168183,5,8.1727465,18.782,6.3041998,0,0,0,1,0,.2,.2,.2,.2
82140,1239,25.29,532,3649,79,1998,1.63,3593.034,8.186752,6.276643,3533.66,8.179065,5,8.1727465,18.782,6.3041998,0,0,0,0,1,.2,.2,.2,.2
82010,1244,66.93,808,3352,43.6,1995,1.524,3530.158,8.169098,6.694562,3774.613,8.152763,4,8.2346892,80.1675,6.8883293,0,1,0,0,0,.25,.25,.25,.25
82010,1244,66.35,1014,3812,34,1996,1.569,3899.465,8.268595,6.921658,3774.613,8.220083,4,8.2346892,80.1675,6.8883293,0,0,1,0,0,.25,.25,.25,.25
82010,1244,87.83,1117,3898,14.2,1997,1.605,3898,8.268219,7.018402,3774.613,8.268407,4,8.2346892,80.1675,6.8883293,0,0,0,1,0,.25,.25,.25,.25
82010,1244,99.56,1011,4194,57,1998,1.63,4129.675,8.325953,6.918695,3774.613,8.297503,4,8.2346892,80.1675,6.8883293,0,0,0,0,1,.25,.25,.25,.25
63200,1245,4.7,215,4446,70.8,1994,1.482,4815,8.479491,5.370638,5315.808,8.419234,5,8.5800556,5.616,5.3942689,1,0,0,0,0,.2,.2,.2,.2
63200,1245,7.07,198,5064,90,1995,1.524,5333.15,8.581697,5.288267,5315.808,8.531899,5,8.5800556,5.616,5.3942689,0,1,0,0,0,.2,.2,.2,.2
63200,1245,4.94,243,5404,84.1,1996,1.569,5527.993,8.61758,5.493062,5315.808,8.599799,5,8.5800556,5.616,5.3942689,0,0,1,0,0,.2,.2,.2,.2
63200,1245,8.04,238,5922,82.1,1997,1.605,5922,8.68643,5.47227,5315.808,8.652597,5,8.5800556,5.616,5.3942689,0,0,0,1,0,.2,.2,.2,.2
63200,1245,3.33,210,6139,89,1998,1.63,6044.844,8.706961,5.347107,5315.808,8.696748,5,8.5800556,5.616,5.3942689,0,0,0,0,1,.2,.2,.2,.2
21025,1247,23.8,298,3068,52.1,1994,1.482,3322.632,8.108512,5.697093,3935.088,8.062087,5,8.2752451,24.518,5.5997218,1,0,0,0,0,.2,.2,.2,.2
21025,1247,26.33,274,4054,42.9,1995,1.524,4269.469,8.359244,5.613128,3935.088,8.241716,5,8.2752451,24.518,5.5997218,0,1,0,0,0,.2,.2,.2,.2
21025,1247,28.11,281,4017,48.3,1996,1.569,4109.168,8.320976,5.638355,3935.088,8.340293,5,8.2752451,24.518,5.5997218,0,0,1,0,0,.2,.2,.2,.2
21025,1247,20.82,269,4207,41.4,1997,1.605,4207,8.344505,5.594711,3935.088,8.332809,5,8.2752451,24.518,5.5997218,0,0,0,1,0,.2,.2,.2,.2
21025,1247,23.53,234,4754,75,1998,1.63,4681.086,8.451285,5.455321,3935.088,8.39932,5,8.2752451,24.518,5.5997218,0,0,0,0,1,.2,.2,.2,.2
82010,1248,97.53,1011,2633,76.3,1995,1.524,2772.943,7.927665,6.918695,3303.425,7.976179,4,8.0812197,84.549997,6.9136002,0,1,0,0,0,.25,.25,.25,.25
82010,1248,82.45,1121,3122,16.9,1996,1.569,3193.633,8.068914,7.021976,3303.425,8.000781,4,8.0812197,84.549997,6.9136002,0,0,1,0,0,.25,.25,.25,.25
82010,1248,85.02,1037,3516,78.2,1997,1.605,3516,8.165079,6.944087,3303.425,8.118153,4,8.0812197,84.549997,6.9136002,0,0,0,1,0,.25,.25,.25,.25
82010,1248,73.2,871,4048,69,1998,1.63,3985.914,8.290522,6.769642,3303.425,8.229766,4,8.0812197,84.549997,6.9136002,0,0,0,0,1,.25,.25,.25,.25
50210,1250,11.7,557,2666,58.3,1994,1.482,2887.267,7.968066,6.322565,3472.618,8.004806,5,8.1595381,12.132,6.3205332,1,0,0,0,0,.2,.2,.2,.2
50210,1250,14.54,496,3818,63.8,1995,1.524,4020.925,8.299268,6.206576,3472.618,8.147316,5,8.1595381,12.132,6.3205332,0,1,0,0,0,.2,.2,.2,.2
50210,1250,11.96,550,3630,93,1996,1.569,3713.289,8.219673,6.309918,3472.618,8.260262,5,8.1595381,12.132,6.3205332,0,0,1,0,0,.2,.2,.2,.2
50210,1250,10.64,588,3635,89.2,1997,1.605,3635,8.198364,6.376727,3472.618,8.209076,5,8.1595381,12.132,6.3205332,0,0,0,1,0,.2,.2,.2,.2
50210,1250,11.82,594,3530,89,1998,1.63,3475.859,8.153597,6.386879,3472.618,8.176231,5,8.1595381,12.132,6.3205332,0,0,0,0,1,.2,.2,.2,.2
56020,1255,56.7,411,2975,38.6,1994,1.482,3221.913,8.07773,6.018593,3327.082,8.069296,5,8.1009878,56.267999,6.0791148,1,0,0,0,0,.2,.2,.2,.2
56020,1255,53.19,422,3172,82.1,1995,1.524,3340.591,8.113903,6.045005,3327.082,8.095981,5,8.1009878,56.267999,6.0791148,0,1,0,0,0,.2,.2,.2,.2
56020,1255,58.67,444,3036,67.9,1996,1.569,3105.66,8.040981,6.095825,3327.082,8.078107,5,8.1009878,56.267999,6.0791148,0,0,1,0,0,.2,.2,.2,.2
56020,1255,55.98,451,3373,70,1997,1.605,3373,8.123558,6.111467,3327.082,8.083122,5,8.1009878,56.267999,6.0791148,0,0,0,1,0,.2,.2,.2,.2
56020,1255,56.8,457,3812,76,1998,1.63,3753.534,8.230453,6.124683,3327.082,8.178433,5,8.1009878,56.267999,6.0791148,0,0,0,0,1,.2,.2,.2,.2
21010,1259,25.4,178,3171,72,1994,1.482,3434.18,8.141534,5.181784,3842.263,8.109853,5,8.264394,29.09,5.2088746,1,0,0,0,0,.2,.2,.2,.2
21010,1259,25.27,189,3582,90,1995,1.524,3772.382,8.235462,5.241747,3842.263,8.1896,5,8.264394,29.09,5.2088746,0,1,0,0,0,.2,.2,.2,.2
21010,1259,32.09,187,3916,100,1996,1.569,4005.851,8.295511,5.231109,3842.263,8.265938,5,8.264394,29.09,5.2088746,0,0,1,0,0,.2,.2,.2,.2
21010,1259,26.02,188,4780,88.9,1997,1.605,4780,8.472196,5.236442,3842.263,8.387751,5,8.264394,29.09,5.2088746,0,0,0,1,0,.2,.2,.2,.2
21010,1259,36.67,173,3901,44,1998,1.63,3841.169,8.253532,5.153292,3842.263,8.368829,5,8.264394,29.09,5.2088746,0,0,0,0,1,.2,.2,.2,.2
82405,1260,15.19,428,3033,70,1995,1.524,3194.203,8.069093,6.059123,3598.324,8.068174,4,8.1795602,13.65,5.9762517,0,1,0,0,0,.25,.25,.25,.25
82405,1260,13.1,397,3517,96,1996,1.569,3597.696,8.188049,5.983936,3598.324,8.130339,4,8.1795602,13.65,5.9762517,0,0,1,0,0,.25,.25,.25,.25
82405,1260,13.64,396,3863,74.6,1997,1.605,3863,8.259199,5.981414,3598.324,8.224257,4,8.1795602,13.65,5.9762517,0,0,0,1,0,.25,.25,.25,.25
82405,1260,12.67,358,4213,78,1998,1.63,4148.383,8.330474,5.880533,3598.324,8.295471,4,8.1795602,13.65,5.9762517,0,0,0,0,1,.25,.25,.25,.25
70190,1263,16.5,235,2400,33.3,1994,1.482,2599.19,7.862955,5.459586,2833.541,7.85306,3,7.9489299,16.866667,5.4666034,1,0,0,0,0,.33333333,.33333333,0,0
70190,1263,19.44,240,2953,73.9,1995,1.524,3109.951,8.042362,5.480639,2833.541,7.956676,3,7.9489299,16.866667,5.4666034,0,1,0,0,0,.33333333,.33333333,0,0
70190,1263,14.66,235,3008,72.2,1996,1.569,3077.017,8.031716,5.459586,2833.541,8.037053,3,7.9489299,16.866667,5.4666034,0,0,1,0,0,.33333333,.33333333,0,0
50020,1266,13,487,2979,41.7,1994,1.482,3226.245,8.079074,6.188264,4333.814,8.010018,5,8.3706015,18.796,6.169958,1,0,0,0,0,.2,.2,.2,.2
50020,1266,19.8,474,4650,70,1995,1.524,4897.146,8.496408,6.161207,4333.814,8.309356,5,8.3706015,18.796,6.169958,0,1,0,0,0,.2,.2,.2,.2
50020,1266,19.71,477,4677,77.8,1996,1.569,4784.312,8.473098,6.167517,4333.814,8.48482,5,8.3706015,18.796,6.169958,0,0,1,0,0,.2,.2,.2,.2
50020,1266,19.29,482,5066,75.6,1997,1.605,5066,8.530307,6.177944,4333.814,8.502111,5,8.3706015,18.796,6.169958,0,0,0,1,0,.2,.2,.2,.2
50020,1266,22.18,471,5315,90,1998,1.63,5233.481,8.562832,6.154858,4333.814,8.546701,5,8.3706015,18.796,6.169958,0,0,0,0,1,.2,.2,.2,.2
33020,1269,37,392,2880,42.6,1994,1.482,3119.028,8.045277,5.971262,4096.252,8.082999,5,8.3181456,41.446001,5.8628507,1,0,0,0,0,.2,.2,.2,.2
33020,1269,40.86,368,4183,57.8,1995,1.524,4405.325,8.39057,5.908083,4096.252,8.232753,5,8.3181456,41.446001,5.8628507,0,1,0,0,0,.2,.2,.2,.2
33020,1269,43.84,349,4418,65.6,1996,1.569,4519.369,8.416128,5.855072,4096.252,8.40343,5,8.3181456,41.446001,5.8628507,0,0,1,0,0,.2,.2,.2,.2
33020,1269,45.83,330,4742,45,1997,1.605,4742,8.464214,5.799093,4096.252,8.44046,5,8.3181456,41.446001,5.8628507,0,0,0,1,0,.2,.2,.2,.2
33020,1269,39.7,324,4502,84,1998,1.63,4432.951,8.396821,5.780744,4096.252,8.431086,5,8.3181456,41.446001,5.8628507,0,0,0,0,1,.2,.2,.2,.2
33020,1270,32.1,304,2903,37.9,1994,1.482,3143.937,8.053231,5.717028,3856.454,8.079638,5,8.2577291,39.396,5.6838489,1,0,0,0,0,.2,.2,.2,.2
33020,1270,38.43,315,3775,22,1995,1.524,3975.64,8.287941,5.752573,3856.454,8.177457,5,8.2577291,39.396,5.6838489,0,1,0,0,0,.2,.2,.2,.2
33020,1270,43.43,285,3855,27.3,1996,1.569,3943.451,8.279812,5.652489,3856.454,8.283885,5,8.2577291,39.396,5.6838489,0,0,1,0,0,.2,.2,.2,.2
33020,1270,42.61,276,4623,40,1997,1.605,4623,8.438799,5.620401,3856.454,8.362462,5,8.2577291,39.396,5.6838489,0,0,0,1,0,.2,.2,.2,.2
33020,1270,40.41,292,4205,63,1998,1.63,4140.506,8.328573,5.676754,3856.454,8.385204,5,8.2577291,39.396,5.6838489,0,0,0,0,1,.2,.2,.2,.2
53040,1275,47.8,291,3273,46.4,1994,1.482,3544.646,8.173194,5.673323,4323.613,8.168122,5,8.3739624,45.918,5.6983296,1,0,0,0,0,.2,.2,.2,.2
53040,1275,43.19,300,4302,60.6,1995,1.524,4530.65,8.418621,5.703783,4323.613,8.303417,5,8.3739624,45.918,5.6983296,0,1,0,0,0,.2,.2,.2,.2
53040,1275,46.33,300,4591,57.5,1996,1.569,4696.339,8.454538,5.703783,4323.613,8.436741,5,8.3739624,45.918,5.6983296,0,0,1,0,0,.2,.2,.2,.2
53040,1275,46.38,304,4927,50.8,1997,1.605,4927,8.502485,5.717028,4323.613,8.4788,5,8.3739624,45.918,5.6983296,0,0,0,1,0,.2,.2,.2,.2
53040,1275,45.89,297,4808,82,1998,1.63,4734.258,8.462581,5.693732,4323.613,8.482732,5,8.3739624,45.918,5.6983296,0,0,0,0,1,.2,.2,.2,.2
50030,1279,24.3,488,3159,48.1,1994,1.482,3421.184,8.137742,6.190315,3643.831,8.040804,5,8.2139423,20.244,6.1424146,1,0,0,0,0,.2,.2,.2,.2
50030,1279,22.53,460,3817,82.5,1995,1.524,4019.872,8.299006,6.131227,3643.831,8.221621,5,8.2139423,20.244,6.1424146,0,1,0,0,0,.2,.2,.2,.2
50030,1279,15.88,463,3673,100,1996,1.569,3757.276,8.231449,6.137727,3643.831,8.265798,5,8.2139423,20.244,6.1424146,0,0,1,0,0,.2,.2,.2,.2
50030,1279,16.38,472,3999,82,1997,1.605,3999,8.293799,6.156979,3643.831,8.26311,5,8.2139423,20.244,6.1424146,0,0,0,1,0,.2,.2,.2,.2
50030,1279,22.13,444,3937,94,1998,1.63,3876.616,8.262718,6.095825,3643.831,8.278379,5,8.2139423,20.244,6.1424146,0,0,0,0,1,.2,.2,.2,.2
41010,1280,77.8,330,3082,31.1,1994,1.482,3337.793,8.113065,5.799093,3925.424,8.063601,5,8.2711304,75.536002,5.75451,1,0,0,0,0,.2,.2,.2,.2
41010,1280,67.32,297,4253,48.6,1995,1.524,4479.045,8.407166,5.693732,3925.424,8.270888,5,8.2711304,75.536002,5.75451,0,1,0,0,0,.2,.2,.2,.2
41010,1280,75.51,359,3617,66.7,1996,1.569,3699.991,8.216085,5.883322,3925.424,8.316182,5,8.2711304,75.536002,5.75451,0,0,1,0,0,.2,.2,.2,.2
41010,1280,82.14,319,4275,81.5,1997,1.605,4275,8.360539,5.765191,3925.424,8.290918,5,8.2711304,75.536002,5.75451,0,0,0,1,0,.2,.2,.2,.2
41010,1280,74.91,279,4819,66,1998,1.63,4745.089,8.464866,5.631212,3925.424,8.414063,5,8.2711304,75.536002,5.75451,0,0,0,0,1,.2,.2,.2,.2
19070,1283,11.8,312,3214,50,1994,1.482,3480.749,8.155003,5.743003,3439.645,8.166306,5,8.1207508,12.252,5.8246486,1,0,0,0,0,.2,.2,.2,.2
19070,1283,11.72,408,2698,37.5,1995,1.524,2841.398,7.952051,6.011267,3439.645,8.058667,5,8.1207508,12.252,5.8246486,0,1,0,0,0,.2,.2,.2,.2
19070,1283,11.02,407,2804,75,1996,1.569,2868.337,7.961488,6.008813,3439.645,7.95678,5,8.1207508,12.252,5.8246486,0,0,1,0,0,.2,.2,.2,.2
19070,1283,8.61,297,4004,60.9,1997,1.605,4004,8.295049,5.693732,3439.645,8.142113,5,8.1207508,12.252,5.8246486,0,0,0,1,0,.2,.2,.2,.2
19070,1283,18.11,289,3944,86,1998,1.63,3883.509,8.264495,5.666427,3439.645,8.279888,5,8.1207508,12.252,5.8246486,0,0,0,0,1,.2,.2,.2,.2
47030,1285,14.4,615,2546,67.4,1994,1.482,2757.308,7.92201,6.421622,2918.838,7.881641,5,7.9747705,19.37,6.4769759,1,0,0,0,0,.2,.2,.2,.2
47030,1285,17.05,610,2637,67.8,1995,1.524,2777.156,7.929183,6.413459,2918.838,7.925603,5,7.9747705,19.37,6.4769759,0,1,0,0,0,.2,.2,.2,.2
47030,1285,20.12,651,2854,65.3,1996,1.569,2919.484,7.979162,6.478509,2918.838,7.954484,5,7.9747705,19.37,6.4769759,0,0,1,0,0,.2,.2,.2,.2
47030,1285,22.65,672,3179,57.4,1997,1.605,3179,8.064322,6.510258,2918.838,8.022648,5,7.9747705,19.37,6.4769759,0,0,0,1,0,.2,.2,.2,.2
47030,1285,22.63,707,3393,65,1998,1.63,3340.96,8.114014,6.561031,2918.838,8.089477,5,7.9747705,19.37,6.4769759,0,0,0,0,1,.2,.2,.2,.2
82090,1293,21.37,352,4020,79.5,1995,1.524,4233.662,8.350822,5.863631,3892.339,8.284842,4,8.2735267,24.1625,5.8829217,0,1,0,0,0,.25,.25,.25,.25
82090,1293,25.96,350,3763,74.1,1996,1.569,3849.341,8.255657,5.857933,3892.339,8.304372,4,8.2735267,24.1625,5.8829217,0,0,1,0,0,.25,.25,.25,.25
82090,1293,24.84,376,3813,55.6,1997,1.605,3813,8.246172,5.929589,3892.339,8.250926,4,8.2735267,24.1625,5.8829217,0,0,0,1,0,.25,.25,.25,.25
82090,1293,24.48,358,3933,56,1998,1.63,3872.678,8.261702,5.880533,3892.339,8.253966,4,8.2735267,24.1625,5.8829217,0,0,0,0,1,.25,.25,.25,.25
10025,1298,39.2,283,4158,42.1,1994,1.482,4503.097,8.41252,5.645447,4493.214,8.352521,5,8.4207403,38.689999,5.7560353,1,0,0,0,0,.2,.2,.2,.2
10025,1298,38.1,317,4306,63.4,1995,1.524,4534.862,8.41955,5.758902,4493.214,8.416041,5,8.4207403,38.689999,5.7560353,0,1,0,0,0,.2,.2,.2,.2
10025,1298,38.44,323,4702,84.4,1996,1.569,4809.886,8.478429,5.777652,4493.214,8.449423,5,8.4207403,38.689999,5.7560353,0,0,1,0,0,.2,.2,.2,.2
10025,1298,38.89,329,4627,70.7,1997,1.605,4627,8.439664,5.796058,4493.214,8.459234,5,8.4207403,38.689999,5.7560353,0,0,0,1,0,.2,.2,.2,.2
10025,1298,38.82,331,4576,78,1998,1.63,4505.816,8.413124,5.802118,4493.214,8.426482,5,8.4207403,38.689999,5.7560353,0,0,0,0,1,.2,.2,.2,.2
41010,1304,99.68,312,4131,10.5,1995,1.524,4350.561,8.37806,5.743003,4408.447,8.353598,4,8.4379838,92.887499,5.6346333,0,1,0,0,0,.25,.25,.25,.25
41010,1304,94.92,287,4405,31.8,1996,1.569,4506.071,8.413181,5.659482,4408.447,8.395775,4,8.4379838,92.887499,5.6346333,0,0,1,0,0,.25,.25,.25,.25
41010,1304,88.74,280,5009,21.7,1997,1.605,5009,8.518991,5.634789,4408.447,8.467485,4,8.4379838,92.887499,5.6346333,0,0,0,1,0,.25,.25,.25,.25
41010,1304,88.21,245,5252,47,1998,1.63,5171.448,8.550908,5.501258,4408.447,8.535077,4,8.4379838,92.887499,5.6346333,0,0,0,0,1,.25,.25,.25,.25
13020,1306,95.4,302,4143,18.8,1994,1.482,4486.852,8.408907,5.710427,4214.788,8.329656,5,8.3587564,91.83,5.8302148,1,0,0,0,0,.2,.2,.2,.2
13020,1306,89.39,310,4296,48.5,1995,1.524,4524.331,8.417225,5.736572,4214.788,8.413074,5,8.3587564,91.83,5.8302148,0,1,0,0,0,.2,.2,.2,.2
13020,1306,93.94,353,4260,31.8,1996,1.569,4357.744,8.37971,5.866468,4214.788,8.398643,5,8.3587564,91.83,5.8302148,0,0,1,0,0,.2,.2,.2,.2
13020,1306,90.36,367,4051,33.3,1997,1.605,4051,8.306719,5.905362,4214.788,8.343881,5,8.3587564,91.83,5.8302148,0,0,0,1,0,.2,.2,.2,.2
13020,1306,90.06,377,4129,54,1998,1.63,4065.672,8.310334,5.932245,4214.788,8.308528,5,8.3587564,91.83,5.8302148,0,0,0,0,1,.2,.2,.2,.2
